Date,MR_PATK,MR_TILE,Mom_PATK,Mom_TILE,VB_PATK,VB_TILE,XSR_PATK,XSR_TILE,Val_PATK,Val_TILE
2017-10-17,0.3963297462327376,-0.3963297462327376,0.0,1.0,-0.7450518264408459,-0.7687133081974182,1.0,0.0,1.0,0.0
2017-10-18,0.4429094642993722,-0.4429094642993722,0.0,1.0,-0.7047234854260139,-0.8260370536535888,1.0,0.0,1.0,0.0
2017-10-19,0.4258603465698701,-0.4258603465698701,0.0,1.0,-0.4183426771552732,-1.0,1.0,0.0,1.0,0.0
2017-10-20,0.46967205094700254,-0.46967205094700254,0.0,1.0,-0.4500280387509204,-0.8769796226313351,1.0,0.0,1.0,0.0
2017-10-23,0.3607526439414443,-0.3607526439414443,0.0,1.0,-0.4583141058878696,-0.6551896233692187,0.0,1.0,1.0,0.0
2017-10-24,0.0954778403492165,-0.0954778403492165,0.0,1.0,-0.36107939958869184,-0.6942970613877514,0.0,1.0,0.0,1.0
2017-10-25,0.12198242761448616,-0.12198242761448616,0.0,1.0,-1.0,-0.6678462549991345,1.0,0.0,0.0,1.0
2017-10-26,0.09738639973822948,-0.09738639973822948,0.0,1.0,1.0,0.2305189127841417,0.0,1.0,0.0,1.0
2017-10-27,0.4965290493992607,-0.4965290493992607,0.0,1.0,1.0,0.2768752035040408,1.0,0.0,1.0,0.0
2017-10-30,-0.12306087846326628,0.12306087846326628,0.0,1.0,1.0,0.30880620900625916,0.0,1.0,0.0,1.0
2017-10-31,-0.07212571360543554,0.07212571360543554,0.0,1.0,1.0,0.2964193074233367,1.0,0.0,0.0,1.0
2017-11-01,-0.038739787849770606,0.038739787849770606,0.0,1.0,0.8919129775247084,0.3136613964676403,1.0,0.0,0.0,1.0
2017-11-02,-0.20804992360907404,0.20804992360907404,1.0,0.0,0.8916991022263631,0.3105169764459425,0.0,1.0,0.0,1.0
2017-11-03,-0.0005643400971136822,0.0005643400971136822,0.0,1.0,0.939343956068203,0.389926524345885,1.0,0.0,0.0,1.0
2017-11-06,0.4058023978866478,-0.4058023978866478,0.0,1.0,0.9095939306175419,0.3330193458687765,1.0,0.0,1.0,0.0
2017-11-07,0.47989543338964674,-0.47989543338964674,0.0,1.0,0.9552537937284469,0.44223729151681174,1.0,0.0,1.0,0.0
2017-11-08,0.6560229882479464,-0.6560229882479464,0.0,1.0,0.9332356814922149,0.503732265785369,1.0,0.0,1.0,0.0
2017-11-09,0.7338654657001863,-0.7338654657001863,0.0,1.0,0.9787123477055926,0.5114128091103664,1.0,0.0,1.0,0.0
2017-11-10,0.9647003725469607,-0.9647003725469607,0.0,1.0,1.0,0.5284370579335637,1.0,0.0,1.0,0.0
2017-11-13,1.0,-1.0,0.0,1.0,1.0,0.5614246241463414,1.0,0.0,1.0,0.0
2017-11-14,0.9446398956190775,-0.9446398956190775,0.0,1.0,0.960825344809251,0.5819695720074365,0.0,1.0,1.0,0.0
2017-11-15,1.0,-1.0,0.0,1.0,0.979165975361058,0.6213192369537741,1.0,0.0,1.0,0.0
2017-11-16,1.0,-1.0,0.0,1.0,1.0,0.9500362098850154,1.0,0.0,1.0,0.0
2017-11-17,1.0,-1.0,0.0,1.0,1.0,0.9595554230182817,0.0,1.0,1.0,0.0
2017-11-20,1.0,-1.0,0.0,1.0,0.9725486677646143,0.8366979745814374,1.0,0.0,1.0,0.0
2017-11-21,1.0,-1.0,0.0,1.0,1.0,0.7986539410933642,0.0,1.0,0.0,1.0
2017-11-22,0.9208719524817494,-0.9208719524817494,0.0,1.0,1.0,0.7885848200699125,0.0,1.0,0.0,1.0
2017-11-24,1.0,-1.0,0.0,1.0,-0.4011908886024171,0.17619991251085218,1.0,0.0,0.0,1.0
2017-11-27,1.0,-1.0,0.0,1.0,-0.37722715703270576,0.2795912560522368,0.0,1.0,0.0,1.0
2017-11-28,0.8889640195367644,-0.8889640195367644,0.0,1.0,-0.08297915201829653,0.039419671429984204,0.0,1.0,0.0,1.0
2017-11-29,0.6667238523559482,-0.6667238523559482,0.0,1.0,-0.0724305268043239,0.11990413396889542,0.0,1.0,0.0,1.0
2017-11-30,0.16587020015732076,-0.16587020015732076,1.0,0.0,-0.033434727408974504,0.1528290263151297,0.0,1.0,0.0,1.0
2017-12-01,0.3490841976946,-0.3490841976946,0.0,1.0,0.055014249813912584,0.17839696412344913,1.0,0.0,0.0,1.0
2017-12-04,0.6011580877795359,-0.6011580877795359,0.0,1.0,0.03561271046971624,0.28352925737812223,1.0,0.0,1.0,0.0
2017-12-05,0.37952323488085626,-0.37952323488085626,1.0,0.0,-0.03680381121290701,0.3844194003777686,0.0,1.0,0.0,1.0
2017-12-06,0.3669885380909743,-0.3669885380909743,1.0,0.0,-0.1124734565189544,0.381898373525054,1.0,0.0,0.0,1.0
2017-12-07,0.23841610233131807,-0.23841610233131807,1.0,0.0,-0.10683288974610007,0.3771894315170337,0.0,1.0,0.0,1.0
2017-12-08,0.036850188494142073,-0.036850188494142073,1.0,0.0,-0.13402936732739557,0.42076299290169805,0.0,1.0,0.0,1.0
2017-12-11,-0.05997766138554243,0.05997766138554243,1.0,0.0,-0.12679722431737203,0.41745734555859404,0.0,1.0,0.0,1.0
2017-12-12,0.0049819465761979966,-0.0049819465761979966,0.0,1.0,-0.03444866073188263,0.4286758758240635,1.0,0.0,0.0,1.0
2017-12-13,-0.2538040682573079,0.2538040682573079,1.0,0.0,-0.01957319533116355,0.4305706749690271,0.0,1.0,0.0,1.0
2017-12-14,-0.25122853226023656,0.25122853226023656,1.0,0.0,-0.03384370451411503,0.46259434570369606,1.0,0.0,0.0,1.0
2017-12-15,-0.25289182255266107,0.25289182255266107,1.0,0.0,-0.24539517500842062,-0.05708791967831176,0.0,1.0,0.0,1.0
2017-12-18,-0.6307303759628856,0.6307303759628856,1.0,0.0,-0.1374458480085758,-0.06022152544738782,0.0,1.0,0.0,1.0
2017-12-19,-0.3533255314773201,0.3533255314773201,1.0,0.0,0.0703482844556273,-0.17472543273276725,1.0,0.0,0.0,1.0
2017-12-20,-0.5751085164911358,0.5751085164911358,1.0,0.0,-0.041411968224570495,-0.22075314959462666,0.0,1.0,0.0,1.0
2017-12-21,-0.5339711116776028,0.5339711116776028,1.0,0.0,0.023986618783750115,-0.18702221894862528,0.0,1.0,0.0,1.0
2017-12-22,-0.7617180492380035,0.7617180492380035,1.0,0.0,0.017703665596056337,-0.8149993481628844,0.0,1.0,0.0,1.0
2017-12-26,-0.574521795883067,0.574521795883067,1.0,0.0,-0.02334988218720706,-0.9669420369899892,1.0,0.0,0.0,1.0
2017-12-27,-0.5414644628045259,0.5414644628045259,1.0,0.0,-0.31410851347584023,-1.0,1.0,0.0,0.0,1.0
2017-12-28,-0.538728121380345,0.538728121380345,1.0,0.0,-0.2909838145301553,-0.9894330182410136,0.0,1.0,0.0,1.0
2017-12-29,-0.06387149047206622,0.06387149047206622,1.0,0.0,-0.3590534412115218,-0.7326911015653342,1.0,0.0,0.0,1.0
2018-01-02,-0.2202367800950387,0.2202367800950387,1.0,0.0,-0.4922825409201375,-0.7036921848506307,0.0,1.0,0.0,1.0
2018-01-03,-0.26470867534786224,0.26470867534786224,1.0,0.0,-0.5396565851202457,-0.7149261935777306,0.0,1.0,0.0,1.0
2018-01-04,0.18813009295047414,-0.18813009295047414,0.0,1.0,-0.17129934824456483,-0.7767595479119072,1.0,0.0,1.0,0.0
2018-01-05,0.12563625229585487,-0.12563625229585487,1.0,0.0,-0.15122205836129873,-0.748893788648402,0.0,1.0,1.0,0.0
2018-01-08,0.5487837797647798,-0.5487837797647798,0.0,1.0,-0.08228193754958098,-0.6990462150359945,1.0,0.0,1.0,0.0
2018-01-09,0.4233047331382317,-0.4233047331382317,0.0,1.0,-0.10895800789567313,-0.6527941057949467,0.0,1.0,1.0,0.0
2018-01-10,0.15529017974880283,-0.15529017974880283,0.0,1.0,-0.10391689133156248,-0.47381960512921095,0.0,1.0,1.0,0.0
2018-01-11,0.25602580221782967,-0.25602580221782967,0.0,1.0,0.046166904988367334,-0.23129939374419653,0.0,1.0,1.0,0.0
2018-01-12,0.5238375696177283,-0.5238375696177283,0.0,1.0,0.006715525725435725,-0.21852527439723124,1.0,0.0,1.0,0.0
2018-01-16,0.6045114566484,-0.6045114566484,0.0,1.0,-0.017421166861879563,-0.25677293907895987,1.0,0.0,1.0,0.0
2018-01-17,1.0,-1.0,0.0,1.0,-0.03657493373446922,-0.2506679263371321,1.0,0.0,1.0,0.0
2018-01-18,0.02818902094589608,-0.02818902094589608,1.0,0.0,0.04219693665795411,0.06641741734815196,0.0,1.0,0.0,1.0
2018-01-19,0.01086036542875221,-0.01086036542875221,1.0,0.0,-0.11722231836223368,0.07725732216477953,0.0,1.0,0.0,1.0
2018-01-22,-0.03463427943419058,0.03463427943419058,0.0,1.0,-0.18252728257684686,0.07640107071993647,0.0,1.0,0.0,1.0
2018-01-23,-0.2600388269344518,0.2600388269344518,1.0,0.0,-0.14391495846976354,0.042663201307281545,0.0,1.0,0.0,1.0
2018-01-24,-0.3743426335559489,0.3743426335559489,1.0,0.0,0.4651070756505708,0.28212080393963074,0.0,1.0,0.0,1.0
2018-01-25,-0.1157051722102598,0.1157051722102598,1.0,0.0,0.46712660928393246,0.33983071122115416,1.0,0.0,0.0,1.0
2018-01-26,1.0,-1.0,0.0,1.0,1.0,0.4570577659249115,1.0,0.0,1.0,0.0
2018-01-29,0.8302650005510599,-0.8302650005510599,0.0,1.0,0.9887103252140234,0.4541271988928941,0.0,1.0,1.0,0.0
2018-01-30,0.30943224587027335,-0.30943224587027335,0.0,1.0,0.972587990221418,0.40687458934283394,0.0,1.0,1.0,0.0
2018-01-31,0.4462156472009667,-0.4462156472009667,0.0,1.0,0.9783817010109036,0.4423353746033724,1.0,0.0,1.0,0.0
2018-02-01,0.7297485015911258,-0.7297485015911258,0.0,1.0,0.9491428307962451,0.4758050250601265,1.0,0.0,1.0,0.0
2018-02-02,0.4677581739020461,-0.4677581739020461,0.0,1.0,0.8127282626088639,0.6528980777918805,1.0,0.0,1.0,0.0
2018-02-05,0.1575543041991225,-0.1575543041991225,0.0,1.0,0.8001907403553845,0.7684988930039953,0.0,1.0,1.0,0.0
2018-02-06,-0.14104895846296595,0.14104895846296595,0.0,1.0,0.860772437438813,0.730593174344028,0.0,1.0,1.0,0.0
2018-02-07,0.19900106900508502,-0.19900106900508502,0.0,1.0,0.8406074258665507,0.7404818682338132,1.0,0.0,1.0,0.0
2018-02-08,0.2118715938741979,-0.2118715938741979,0.0,1.0,0.8295359743372718,0.6825741737423675,1.0,0.0,1.0,0.0
2018-02-09,-0.05919718383678173,0.05919718383678173,1.0,0.0,0.6806542587596547,0.4625739015554217,0.0,1.0,1.0,0.0
2018-02-12,-0.18625494964954775,0.18625494964954775,1.0,0.0,0.711983371634932,0.4241585319004508,0.0,1.0,1.0,0.0
2018-02-13,-0.2971200110635831,0.2971200110635831,1.0,0.0,0.7586674133082818,0.46052787509349813,0.0,1.0,0.0,1.0
2018-02-14,-0.35481118591297245,0.35481118591297245,1.0,0.0,0.8080618116725433,0.5747013254460942,0.0,1.0,0.0,1.0
2018-02-15,-0.9714919973791628,0.9714919973791628,1.0,0.0,0.7477657703479487,0.35181401157617376,0.0,1.0,0.0,1.0
2018-02-16,-0.7369351554358089,0.7369351554358089,1.0,0.0,0.715147023525493,0.32117848334759863,1.0,0.0,0.0,1.0
2018-02-20,-0.3562503756466076,0.3562503756466076,1.0,0.0,0.7774338480128996,0.33689889785304106,1.0,0.0,0.0,1.0
2018-02-21,-0.06338719368957095,0.06338719368957095,1.0,0.0,0.7023700591127852,0.34034496146626364,1.0,0.0,1.0,0.0
2018-02-22,1.0,-1.0,1.0,0.0,0.677114305683869,0.7979159057612808,1.0,0.0,1.0,0.0
2018-02-23,1.0,-1.0,0.0,1.0,0.6696920100135517,0.7842246984211501,0.0,1.0,1.0,0.0
2018-02-26,0.4602766693952068,-0.4602766693952068,1.0,0.0,0.24776548291119446,0.737124347452949,0.0,1.0,1.0,0.0
2018-02-27,0.6806060359918881,-0.6806060359918881,0.0,1.0,0.28103891260786373,0.7150174490429443,1.0,0.0,1.0,0.0
2018-02-28,0.4057885448954129,-0.4057885448954129,0.0,1.0,0.28272957734510834,0.6455361955964283,0.0,1.0,1.0,0.0
2018-03-01,0.6675910377237892,-0.6675910377237892,0.0,1.0,0.16732892951586223,0.5921820287559857,1.0,0.0,1.0,0.0
2018-03-02,0.6467147927487391,-0.6467147927487391,0.0,1.0,0.17321459144727397,0.5427448896913419,0.0,1.0,1.0,0.0
2018-03-05,0.46080262021898905,-0.46080262021898905,0.0,1.0,0.04086350173169868,0.30177417420117214,0.0,1.0,1.0,0.0
2018-03-06,0.5281129866972739,-0.5281129866972739,0.0,1.0,-0.17254987674656538,-0.10099767863135417,0.0,1.0,1.0,0.0
2018-03-07,0.5721499717922738,-0.5721499717922738,0.0,1.0,-0.29068683652489097,-0.09230080699192539,0.0,1.0,1.0,0.0
2018-03-08,0.5291001625732206,-0.5291001625732206,0.0,1.0,-0.26814976596826645,-0.055250546803714225,1.0,0.0,1.0,0.0
2018-03-09,0.7645530729836614,-0.7645530729836614,0.0,1.0,-0.38952535690683193,-0.05217976197786854,1.0,0.0,1.0,0.0
2018-03-12,0.6573408637496169,-0.6573408637496169,0.0,1.0,-0.440987936103445,-0.04165912219820846,0.0,1.0,1.0,0.0
2018-03-13,0.20532108900991378,-0.20532108900991378,0.0,1.0,-0.43301455574706577,0.009154440043569047,0.0,1.0,1.0,0.0
2018-03-14,-0.1435806484739591,0.1435806484739591,0.0,1.0,-0.5037989603056907,0.07901019204738045,0.0,1.0,0.0,1.0
2018-03-15,0.014200163907205177,-0.014200163907205177,0.0,1.0,-0.540063739482103,0.06646633750875083,1.0,0.0,1.0,0.0
2018-03-16,0.059612155241053594,-0.059612155241053594,0.0,1.0,-0.8187719838678904,0.06824989047107398,0.0,1.0,1.0,0.0
2018-03-19,-0.07911610451442758,0.07911610451442758,0.0,1.0,-0.8561773007452091,0.09283358489330218,0.0,1.0,1.0,0.0
2018-03-20,-0.14465839723630614,0.14465839723630614,0.0,1.0,-0.9834925170947245,0.0853275832420799,0.0,1.0,0.0,1.0
2018-03-21,0.16876240513131305,-0.16876240513131305,0.0,1.0,-0.9778533716329878,0.08712232023174342,1.0,0.0,1.0,0.0
2018-03-22,0.33989483164480966,-0.33989483164480966,0.0,1.0,-0.8392285476030238,-0.5337643008367517,1.0,0.0,1.0,0.0
2018-03-23,0.5768279011143373,-0.5768279011143373,0.0,1.0,-0.6863779000900662,-0.5414484009964333,1.0,0.0,1.0,0.0
2018-03-26,0.8631034251871941,-0.8631034251871941,0.0,1.0,-0.7321663726078593,-0.5061056023305942,1.0,0.0,1.0,0.0
2018-03-27,0.7925365587892005,-0.7925365587892005,0.0,1.0,-0.8286335266300933,-0.515443541601851,1.0,0.0,1.0,0.0
2018-03-28,0.6840983187461737,-0.6840983187461737,0.0,1.0,-0.8081943483187858,-0.5708234857748415,0.0,1.0,1.0,0.0
2018-03-29,0.8072037926550306,-0.8072037926550306,0.0,1.0,-0.8396409708668161,-0.5759925234312449,1.0,0.0,1.0,0.0
2018-04-02,0.720334180081142,-0.720334180081142,0.0,1.0,-0.7450001294237586,-0.4847883437437374,1.0,0.0,1.0,0.0
2018-04-03,0.9260851434703907,-0.9260851434703907,0.0,1.0,-0.7395873327311092,-0.46294210750119513,1.0,0.0,1.0,0.0
2018-04-04,0.9614184685774774,-0.9614184685774774,0.0,1.0,-0.7542148095554422,-0.532874474749654,1.0,0.0,1.0,0.0
2018-04-05,0.8929773960686134,-0.8929773960686134,0.0,1.0,-0.6787078098935889,-0.5438240740320711,0.0,1.0,1.0,0.0
2018-04-06,0.8246337277058818,-0.8246337277058818,0.0,1.0,-0.6599729352666558,-0.5652269314760108,1.0,0.0,1.0,0.0
2018-04-09,0.6310995216626875,-0.6310995216626875,0.0,1.0,-0.7470324244839758,-0.8612871991015575,0.0,1.0,1.0,0.0
2018-04-10,1.0,-1.0,0.0,1.0,-0.5619969363831463,-0.7422164274434162,1.0,0.0,1.0,0.0
2018-04-11,1.0,-1.0,0.0,1.0,-0.6292735581091703,-0.7668724591686884,1.0,0.0,1.0,0.0
2018-04-12,1.0,-1.0,0.0,1.0,-0.5861305245061637,-0.8925149818745084,0.0,1.0,1.0,0.0
2018-04-13,1.0,-1.0,0.0,1.0,-0.561807036406939,-0.8557056975959149,1.0,0.0,1.0,0.0
2018-04-16,1.0,-1.0,0.0,1.0,-0.5640463627479848,-0.7622017839355489,1.0,0.0,1.0,0.0
2018-04-17,1.0,-1.0,0.0,1.0,-0.5265728418109864,-0.8121995496328894,1.0,0.0,1.0,0.0
2018-04-18,1.0,-1.0,0.0,1.0,-0.5780879569914196,-0.7938103835588812,1.0,0.0,1.0,0.0
2018-04-19,1.0,-1.0,0.0,1.0,-0.4824054911647261,-0.759224309669076,1.0,0.0,1.0,0.0
2018-04-20,1.0,-1.0,0.0,1.0,-0.49987371918099144,-0.7245735008721945,0.0,1.0,1.0,0.0
2018-04-23,1.0,-1.0,0.0,1.0,-0.5594970889362403,-0.6810481067652676,0.0,1.0,1.0,0.0
2018-04-24,1.0,-1.0,0.0,1.0,-0.45107869815139956,-0.8247096187531157,1.0,0.0,1.0,0.0
2018-04-25,0.8660908264392557,-0.8660908264392557,0.0,1.0,-0.3702918939270409,-0.8414268076004374,0.0,1.0,1.0,0.0
2018-04-26,-0.6318525264612999,0.6318525264612999,1.0,0.0,0.3010386483654092,0.27028881662910303,0.0,1.0,0.0,1.0
2018-04-27,-0.6491558779452808,0.6491558779452808,1.0,0.0,0.3713877669560724,0.26970427909508804,1.0,0.0,0.0,1.0
2018-04-30,-0.611276244780741,0.611276244780741,1.0,0.0,0.34666163086400276,0.24783934792967102,1.0,0.0,0.0,1.0
2018-05-01,-0.7403692228713394,0.7403692228713394,1.0,0.0,0.401778217764917,0.2567057669953925,0.0,1.0,0.0,1.0
2018-05-02,-0.4080849247691622,0.4080849247691622,1.0,0.0,0.46105617836569446,0.5031051053347098,1.0,0.0,1.0,0.0
2018-05-03,-0.2865426520530979,0.2865426520530979,0.0,1.0,0.46586540549321115,0.45248231739086,1.0,0.0,1.0,0.0
2018-05-04,-0.21579242615597036,0.21579242615597036,0.0,1.0,0.46828122133174793,0.5031074688409733,1.0,0.0,1.0,0.0
2018-05-07,-0.4148046350470256,0.4148046350470256,1.0,0.0,0.5636280812234572,0.5370995323617643,0.0,1.0,1.0,0.0
2018-05-08,-0.10780882546137764,0.10780882546137764,0.0,1.0,0.5116794509304914,0.5078578885246458,1.0,0.0,1.0,0.0
2018-05-09,-0.2703192549464361,0.2703192549464361,0.0,1.0,0.5233966161723373,0.50380947482766,0.0,1.0,1.0,0.0
2018-05-10,-0.47508954317509927,0.47508954317509927,0.0,1.0,0.5864388549167636,0.5089685500867941,0.0,1.0,1.0,0.0
2018-05-11,-0.48389157516867065,0.48389157516867065,0.0,1.0,0.6031493844032839,0.5112836432846047,1.0,0.0,1.0,0.0
2018-05-14,-0.49812503851322537,0.49812503851322537,0.0,1.0,0.7055288060675523,0.4530457720457903,1.0,0.0,1.0,0.0
2018-05-15,-0.49592214987185573,0.49592214987185573,0.0,1.0,0.7354397844773288,0.4399606511052831,1.0,0.0,1.0,0.0
2018-05-16,-0.6600108957270745,0.6600108957270745,0.0,1.0,0.7955457272146641,0.4325295422304926,0.0,1.0,0.0,1.0
2018-05-17,-0.6201596480899816,0.6201596480899816,1.0,0.0,0.6698435586164454,0.4601863146965272,0.0,1.0,0.0,1.0
2018-05-18,-0.7683015793336895,0.7683015793336895,1.0,0.0,0.6778757744935746,0.7476407230978651,0.0,1.0,0.0,1.0
2018-05-21,-0.6654562423397796,0.6654562423397796,1.0,0.0,0.6831223261838666,0.7853347861869567,1.0,0.0,0.0,1.0
2018-05-22,-0.6708871579399964,0.6708871579399964,1.0,0.0,0.6759030299481472,0.8041935942479068,1.0,0.0,0.0,1.0
2018-05-23,-0.43508310829599156,0.43508310829599156,1.0,0.0,0.7873818687552113,0.8126088456962329,1.0,0.0,1.0,0.0
2018-05-24,-0.5491470826930224,0.5491470826930224,1.0,0.0,-0.09448354064426413,-0.6911056738470742,0.0,1.0,0.0,1.0
2018-05-25,-0.4477886707688873,0.4477886707688873,1.0,0.0,-0.150016390430358,-0.8064512817484343,1.0,0.0,1.0,0.0
2018-05-29,-0.6752930169658318,0.6752930169658318,1.0,0.0,-0.1494631509562906,-0.8122258030039966,0.0,1.0,0.0,1.0
2018-05-30,-0.6898550106704859,0.6898550106704859,1.0,0.0,-0.11360950865571293,-0.7744326662018851,0.0,1.0,0.0,1.0
2018-05-31,-0.525070741899502,0.525070741899502,1.0,0.0,0.03175508828601568,-1.0,1.0,0.0,0.0,1.0
2018-06-01,-0.39959882424340887,0.39959882424340887,1.0,0.0,0.04816436780175179,-0.9494910742952131,1.0,0.0,1.0,0.0
2018-06-04,-0.3723064325451469,0.3723064325451469,1.0,0.0,0.0764561180266519,-0.8885574707608429,0.0,1.0,1.0,0.0
2018-06-05,-0.412807858878634,0.412807858878634,1.0,0.0,0.04574384341698316,-0.7679285913718928,0.0,1.0,1.0,0.0
2018-06-06,-0.4702540954618249,0.4702540954618249,1.0,0.0,-0.1325749591806839,-0.7515376872452394,0.0,1.0,0.0,1.0
2018-06-07,-0.29653119663572564,0.29653119663572564,1.0,0.0,-0.04170346865963758,-0.7569593130859398,1.0,0.0,1.0,0.0
2018-06-08,-0.3327524997103407,0.3327524997103407,1.0,0.0,-0.1073297888712383,-0.7028810470493579,0.0,1.0,1.0,0.0
2018-06-11,-0.46720618702009054,0.46720618702009054,1.0,0.0,-0.07804952061270368,-0.6868267845775164,0.0,1.0,0.0,1.0
2018-06-12,-0.2803430216704687,0.2803430216704687,1.0,0.0,-0.055242661388309265,-0.6600851496456049,1.0,0.0,1.0,0.0
2018-06-13,-0.070246094383201,0.070246094383201,0.0,1.0,0.030321795493870922,-0.6294547664608391,1.0,0.0,1.0,0.0
2018-06-14,-0.1387834423267738,0.1387834423267738,0.0,1.0,-0.02828741526830119,-0.5858807972110412,0.0,1.0,1.0,0.0
2018-06-15,-0.1257031636289131,0.1257031636289131,1.0,0.0,-0.038295686184095776,-0.5872292679502482,1.0,0.0,1.0,0.0
2018-06-18,-0.04276283649743033,0.04276283649743033,1.0,0.0,-0.12850801056104094,-0.5475135223673923,1.0,0.0,1.0,0.0
2018-06-19,0.0033321090822022114,-0.0033321090822022114,1.0,0.0,-0.11738657177554958,-0.5998422681907835,1.0,0.0,1.0,0.0
2018-06-20,0.04718283336813905,-0.04718283336813905,1.0,0.0,-0.14055155595752564,-0.6407355099935493,1.0,0.0,1.0,0.0
2018-06-21,-0.12024142310363413,0.12024142310363413,1.0,0.0,-0.29114169454953226,-0.5477549540672066,0.0,1.0,1.0,0.0
2018-06-22,0.07905106507697814,-0.07905106507697814,1.0,0.0,-0.20998625561257442,-0.590621550614571,1.0,0.0,1.0,0.0
2018-06-25,-0.09097667643163138,0.09097667643163138,1.0,0.0,-0.17684092414590852,-0.19119025455860303,0.0,1.0,1.0,0.0
2018-06-26,0.005998767680878518,-0.005998767680878518,1.0,0.0,-0.2668928794759357,-0.1599943866225427,1.0,0.0,1.0,0.0
2018-06-27,-0.1234191727282507,0.1234191727282507,1.0,0.0,-0.3671389606726364,-0.07155682756434416,0.0,1.0,1.0,0.0
2018-06-28,-0.15412186254322302,0.15412186254322302,1.0,0.0,-0.535007703712262,-0.07800963706735982,0.0,1.0,1.0,0.0
2018-06-29,-0.029612937470292304,0.029612937470292304,1.0,0.0,-0.6078445369834425,-0.07218297975750769,1.0,0.0,1.0,0.0
2018-07-02,-0.09992734460732965,0.09992734460732965,1.0,0.0,-0.5624714060901862,-0.11006287335854871,0.0,1.0,1.0,0.0
2018-07-03,0.025407416591741176,-0.025407416591741176,1.0,0.0,-0.6846111885495438,-0.12349367192974635,1.0,0.0,1.0,0.0
2018-07-05,0.08735546364667991,-0.08735546364667991,1.0,0.0,-0.589173173895952,-0.07209287306840499,0.0,1.0,1.0,0.0
2018-07-06,0.03954847600044714,-0.03954847600044714,1.0,0.0,-0.6664073898551375,-0.07101475570379584,0.0,1.0,1.0,0.0
2018-07-09,0.23361460540857565,-0.23361460540857565,1.0,0.0,-0.6902814455082286,-0.07237358201434117,1.0,0.0,1.0,0.0
2018-07-10,0.3092795682222284,-0.3092795682222284,1.0,0.0,-0.7686337980465536,-0.0637990284086137,1.0,0.0,1.0,0.0
2018-07-11,0.11582783723445993,-0.11582783723445993,1.0,0.0,-0.7847578348714495,0.0498953913693339,0.0,1.0,1.0,0.0
2018-07-12,0.09906199570617331,-0.09906199570617331,1.0,0.0,-0.8518727512836136,0.05414033912427505,0.0,1.0,1.0,0.0
2018-07-13,0.07834025350837506,-0.07834025350837506,1.0,0.0,-0.8300071533586212,0.04437866098039655,0.0,1.0,1.0,0.0
2018-07-16,0.02631164902871956,-0.02631164902871956,1.0,0.0,-0.779802420173489,0.05078726154797751,0.0,1.0,1.0,0.0
2018-07-17,-0.1716515968260758,0.1716515968260758,1.0,0.0,-0.6660055644645251,0.017278332661732808,0.0,1.0,1.0,0.0
2018-07-18,-0.014287422725913492,0.014287422725913492,1.0,0.0,-0.665825792342836,0.03538353007259063,1.0,0.0,1.0,0.0
2018-07-19,-0.03260626656754496,0.03260626656754496,1.0,0.0,-0.6507873036038329,0.00609827874294756,0.0,1.0,1.0,0.0
2018-07-20,0.13507369139231046,-0.13507369139231046,1.0,0.0,-0.6323274341159554,-0.023314301246210117,1.0,0.0,1.0,0.0
2018-07-23,-0.07430102053798306,0.07430102053798306,0.0,1.0,-0.4801594710060529,0.5736934205163348,0.0,1.0,1.0,0.0
2018-07-24,0.7016481658766897,-0.7016481658766897,0.0,1.0,-0.31536350357529547,0.22938819928197504,1.0,0.0,1.0,0.0
2018-07-25,1.0,-1.0,0.0,1.0,-0.2471092096900805,0.19390121946210864,1.0,0.0,1.0,0.0
2018-07-26,-1.0,1.0,1.0,0.0,0.3602080131837747,0.6539809498972251,0.0,1.0,0.0,1.0
2018-07-27,-0.9408449725500472,0.9408449725500472,1.0,0.0,0.44990673849851576,0.7497444651792553,1.0,0.0,0.0,1.0
2018-07-30,-1.0,1.0,1.0,0.0,0.45917443427960214,0.738021711703285,0.0,1.0,0.0,1.0
2018-07-31,-0.833373469030296,0.833373469030296,1.0,0.0,0.3871085191715242,0.7522804730936928,1.0,0.0,0.0,1.0
2018-08-01,-0.34136758766537884,0.34136758766537884,1.0,0.0,0.6490198431805372,0.7290090293976047,1.0,0.0,1.0,0.0
2018-08-02,-0.5381252892110009,0.5381252892110009,1.0,0.0,0.713900690359681,0.6612275604772708,0.0,1.0,0.0,1.0
2018-08-03,-0.7184247553042933,0.7184247553042933,1.0,0.0,0.7149104513532474,0.6654029365366974,0.0,1.0,0.0,1.0
2018-08-06,-0.6129273595270616,0.6129273595270616,1.0,0.0,0.732396056655269,0.6490833406498074,1.0,0.0,0.0,1.0
2018-08-07,-0.4876874329851069,0.4876874329851069,1.0,0.0,0.7014530383944307,0.6721961951527624,1.0,0.0,0.0,1.0
2018-08-08,-0.3628933473405941,0.3628933473405941,1.0,0.0,0.7055699038845854,0.5624021369479759,1.0,0.0,0.0,1.0
2018-08-09,-0.44629335502542017,0.44629335502542017,1.0,0.0,0.6973524249730013,0.5509745942630689,0.0,1.0,0.0,1.0
2018-08-10,-0.6995837739009835,0.6995837739009835,1.0,0.0,0.7348861852589749,0.5552792850296968,0.0,1.0,0.0,1.0
2018-08-13,-0.8049705677350841,0.8049705677350841,1.0,0.0,0.7390823762539366,0.5535485717398392,0.0,1.0,0.0,1.0
