Date,MR_MTSI,MR_POWI,Mom_MTSI,Mom_POWI,VB_MTSI,VB_POWI,XSR_MTSI,XSR_POWI,Val_MTSI,Val_POWI
2017-10-12,-0.11677668145013939,-0.11677668145013939,0.0,1.0,-0.34953198135147023,-0.18173966068142308,1.0,0.0,1.0,0.0
2017-10-13,-0.1089347908043781,-0.1089347908043781,0.0,1.0,-0.36136521422549894,-0.18399358259925974,1.0,0.0,1.0,0.0
2017-10-16,0.019934837325979848,0.019934837325979848,0.0,1.0,-0.12018992545146463,-0.17850730034009754,1.0,0.0,1.0,0.0
2017-10-17,-0.041248416616631665,-0.041248416616631665,0.0,1.0,-0.10211198172085488,-0.19159424519801768,0.0,1.0,1.0,0.0
2017-10-18,-0.17085798311349534,-0.17085798311349534,0.0,1.0,-0.08765311204236033,-0.2573125393691247,0.0,1.0,1.0,0.0
2017-10-19,-0.07565507616403562,-0.07565507616403562,0.0,1.0,-0.08714195941945187,-0.3286974451826604,1.0,0.0,1.0,0.0
2017-10-20,-0.2637779695518134,-0.2637779695518134,0.0,1.0,-0.1003369205318061,-0.32441996978995286,1.0,0.0,1.0,0.0
2017-10-23,-0.37696306114369543,-0.37696306114369543,0.0,1.0,-0.07217418206518242,0.022273676845808846,0.0,1.0,1.0,0.0
2017-10-24,-0.6589201107302575,-0.6589201107302575,0.0,1.0,-0.07171191205653983,0.11305166566538564,0.0,1.0,1.0,0.0
2017-10-25,-0.3624020773411431,-0.3624020773411431,0.0,1.0,-0.08896743150134682,-0.6443263720620521,1.0,0.0,1.0,0.0
2017-10-26,-0.882890966266747,-0.882890966266747,0.0,1.0,0.4420939419131821,-0.07009781991485815,1.0,0.0,1.0,0.0
2017-10-27,-1.0,-1.0,0.0,1.0,0.4835763583968865,1.0,1.0,0.0,1.0,0.0
2017-10-30,-1.0,-1.0,0.0,1.0,0.49422250530240736,1.0,0.0,1.0,1.0,0.0
2017-10-31,-1.0,-1.0,0.0,1.0,0.4537688101087306,1.0,0.0,1.0,1.0,0.0
2017-11-01,-1.0,-1.0,0.0,1.0,0.48029681005815456,1.0,1.0,0.0,1.0,0.0
2017-11-02,-0.9667109657052159,-0.9667109657052159,0.0,1.0,0.5665073544557574,1.0,1.0,0.0,1.0,0.0
2017-11-03,-1.0,-1.0,0.0,1.0,0.6040832729685077,1.0,0.0,1.0,1.0,0.0
2017-11-06,-1.0,-1.0,0.0,1.0,0.6252656736345288,1.0,0.0,1.0,1.0,0.0
2017-11-07,-0.96653275273054,-0.96653275273054,0.0,1.0,0.63639843640047,1.0,1.0,0.0,1.0,0.0
2017-11-08,-0.9623265179651668,-0.9623265179651668,0.0,1.0,0.6341866012886725,1.0,0.0,1.0,1.0,0.0
2017-11-09,-0.7221182130162925,-0.7221182130162925,0.0,1.0,0.6465281945563939,1.0,1.0,0.0,1.0,0.0
2017-11-10,-0.7821130135017831,-0.7821130135017831,0.0,1.0,0.6407687701209108,1.0,1.0,0.0,1.0,0.0
2017-11-13,-0.6718788193941165,-0.6718788193941165,0.0,1.0,0.2914803168147413,1.0,0.0,1.0,1.0,0.0
2017-11-14,-0.4890457242214654,-0.4890457242214654,0.0,1.0,0.28179357534167065,1.0,0.0,1.0,1.0,0.0
2017-11-15,-0.2303566139100086,-0.2303566139100086,0.0,1.0,0.631491722722647,0.9916418011545256,1.0,0.0,1.0,0.0
2017-11-16,-0.4831926143683131,-0.4831926143683131,0.0,1.0,0.6801986324222855,0.9478296195293162,0.0,1.0,1.0,0.0
2017-11-17,-0.46575957647960176,-0.46575957647960176,0.0,1.0,0.7238610312459337,0.9098017531097103,0.0,1.0,1.0,0.0
2017-11-20,-0.5998897338605963,-0.5998897338605963,0.0,1.0,0.6741054992009207,0.8681325567680475,1.0,0.0,1.0,0.0
2017-11-21,-0.7905634384128236,-0.7905634384128236,0.0,1.0,0.6794792499583232,0.8265228939193573,0.0,1.0,1.0,0.0
2017-11-22,-0.6777623197167267,-0.6777623197167267,0.0,1.0,0.6896123628348685,0.7763081224828402,1.0,0.0,1.0,0.0
2017-11-24,-0.738253131051842,-0.738253131051842,0.0,1.0,0.6726046789253255,0.7104743393678904,1.0,0.0,1.0,0.0
2017-11-27,-0.4191152192145835,-0.4191152192145835,0.0,1.0,0.6209101167698302,-0.20733341884261033,0.0,1.0,1.0,0.0
2017-11-28,-0.5583618023474651,-0.5583618023474651,0.0,1.0,0.6018896932174322,-0.462778198279494,1.0,0.0,1.0,0.0
2017-11-29,-0.0241028549737005,-0.0241028549737005,0.0,1.0,0.5678031290763009,-0.26651822115959817,0.0,1.0,1.0,0.0
2017-11-30,-0.23694658066884863,-0.23694658066884863,0.0,1.0,0.5569739924848727,-0.23851177410033653,0.0,1.0,1.0,0.0
2017-12-01,-0.0858804263730204,-0.0858804263730204,0.0,1.0,0.41483286035152117,-0.23747892403271442,0.0,1.0,1.0,0.0
2017-12-04,0.2589059386520708,0.2589059386520708,0.0,1.0,0.3747255076706415,-0.1853684728074603,0.0,1.0,1.0,0.0
2017-12-05,0.31716418930846113,0.31716418930846113,0.0,1.0,0.34295600174729374,-0.29066123073133754,1.0,0.0,1.0,0.0
2017-12-06,0.3615095936648652,0.3615095936648652,0.0,1.0,0.3310694371003825,-0.3245614388838801,0.0,1.0,1.0,0.0
2017-12-07,0.23027336397142448,0.23027336397142448,0.0,1.0,0.3307914217903066,-0.2889420920197927,0.0,1.0,1.0,0.0
2017-12-08,0.45388095838784603,0.45388095838784603,0.0,1.0,0.3093147470828613,-0.28578376734478467,0.0,1.0,1.0,0.0
2017-12-11,0.49187516062025,0.49187516062025,0.0,1.0,0.31527714947955565,-0.30745789750301394,1.0,0.0,1.0,0.0
2017-12-12,0.4950324408052727,0.4950324408052727,0.0,1.0,0.3072531921479727,-0.32034386269181075,1.0,0.0,1.0,0.0
2017-12-13,0.6592293777401612,0.6592293777401612,0.0,1.0,0.29632757207092714,-0.3337902638897317,0.0,1.0,1.0,0.0
2017-12-14,0.7066402326206153,0.7066402326206153,0.0,1.0,-0.6851156808377303,-0.3206130450625402,0.0,1.0,1.0,0.0
2017-12-15,0.35204257080864787,0.35204257080864787,0.0,1.0,-0.7351351720908095,-0.26903662208171564,0.0,1.0,1.0,0.0
2017-12-18,0.07403743486346955,0.07403743486346955,0.0,1.0,-0.7904227706699936,-0.20634475827189927,1.0,0.0,1.0,0.0
2017-12-19,0.3839095766019397,0.3839095766019397,0.0,1.0,-0.7808541054736198,-0.19456431224339718,0.0,1.0,1.0,0.0
2017-12-20,0.38060496914938097,0.38060496914938097,0.0,1.0,-0.7937910446167618,-0.24092134013683375,1.0,0.0,1.0,0.0
2017-12-21,0.17866636828887705,0.17866636828887705,0.0,1.0,-0.804713895974574,-0.15918548691992354,1.0,0.0,1.0,0.0
2017-12-22,0.2880820322713257,0.2880820322713257,0.0,1.0,-0.7944720409744466,-0.1729981742134216,0.0,1.0,1.0,0.0
2017-12-26,0.4276812604769824,0.4276812604769824,0.0,1.0,-0.7993607626538292,-0.2180075811346407,1.0,0.0,1.0,0.0
2017-12-27,0.40570844497820396,0.40570844497820396,0.0,1.0,-0.7885300507514512,-0.24842100217822824,1.0,0.0,1.0,0.0
2017-12-28,0.4248287001090224,0.4248287001090224,0.0,1.0,-0.7817539654866563,-0.4606192220489993,1.0,0.0,1.0,0.0
2017-12-29,0.5156141381699689,0.5156141381699689,0.0,1.0,-0.7887171738883435,-0.5023072501920972,0.0,1.0,1.0,0.0
2018-01-02,0.13717951647493967,0.13717951647493967,0.0,1.0,-0.6066928249059322,-0.3978969658384545,0.0,1.0,1.0,0.0
2018-01-03,-0.0654833562344068,-0.0654833562344068,0.0,1.0,-0.6031806180912272,-0.47197557998152895,1.0,0.0,1.0,0.0
2018-01-04,-0.09131011947574036,-0.09131011947574036,0.0,1.0,-0.6515774752975891,-0.4660169339466202,0.0,1.0,1.0,0.0
2018-01-05,-0.3735858346349716,-0.3735858346349716,0.0,1.0,-0.5948556216990553,-0.4269420249677752,0.0,1.0,1.0,0.0
2018-01-08,-0.4286808215610773,-0.4286808215610773,0.0,1.0,-0.6129690627235944,-0.4298194782755186,0.0,1.0,1.0,0.0
2018-01-09,-0.1642932349784058,-0.1642932349784058,0.0,1.0,-0.5764168570988008,-0.43292907636239164,1.0,0.0,1.0,0.0
2018-01-10,0.09629413783756048,0.09629413783756048,0.0,1.0,-0.5518587332599757,-0.3900400110261992,1.0,0.0,1.0,0.0
2018-01-11,-0.19136046080634667,-0.19136046080634667,0.0,1.0,-0.46140706919472624,-0.35661588167004193,0.0,1.0,1.0,0.0
2018-01-12,-0.28660877202254265,-0.28660877202254265,0.0,1.0,-0.45124243838857153,-0.40126260023290117,1.0,0.0,1.0,0.0
2018-01-16,-0.26503325793134186,-0.26503325793134186,0.0,1.0,-0.44145875188467876,-0.4089708905722897,0.0,1.0,1.0,0.0
2018-01-17,-0.28633520055254885,-0.28633520055254885,0.0,1.0,-0.46144949076980285,-0.49256871922575474,1.0,0.0,1.0,0.0
2018-01-18,-0.013965825064324757,-0.013965825064324757,0.0,1.0,-0.29647809428250815,-0.5234227709258281,1.0,0.0,1.0,0.0
2018-01-19,0.05974317467327257,0.05974317467327257,0.0,1.0,-0.24951775485955693,-0.6208777009896297,1.0,0.0,1.0,0.0
2018-01-22,0.077017520410943,0.077017520410943,0.0,1.0,-0.23587764803002442,-0.6060725333013236,1.0,0.0,1.0,0.0
2018-01-23,0.09476587238124838,0.09476587238124838,0.0,1.0,-0.23180918785199514,-0.6372361436238188,1.0,0.0,1.0,0.0
2018-01-24,0.03556907009378638,0.03556907009378638,0.0,1.0,-0.1875549363028255,-0.6232573015785715,1.0,0.0,1.0,0.0
2018-01-25,0.2745506599952325,0.2745506599952325,0.0,1.0,-0.17334340744109455,-0.2722478374943752,0.0,1.0,1.0,0.0
2018-01-26,0.0329572522635481,0.0329572522635481,0.0,1.0,-0.14262040164476236,-0.14183731560334933,0.0,1.0,1.0,0.0
2018-01-29,-0.010668311022736035,-0.010668311022736035,0.0,1.0,-0.12452040438321214,-0.13385582265525256,1.0,0.0,1.0,0.0
2018-01-30,0.20063471507143973,0.20063471507143973,0.0,1.0,-0.11296085145463901,-0.08568276884965709,0.0,1.0,1.0,0.0
2018-01-31,0.5650250194056311,0.5650250194056311,0.0,1.0,-0.19532740012707622,-0.11479940053594942,0.0,1.0,1.0,0.0
2018-02-01,0.3463672411692101,0.3463672411692101,0.0,1.0,-0.17357238315223553,-0.1379294868928391,1.0,0.0,1.0,0.0
2018-02-02,1.0,1.0,1.0,0.0,-0.14787510762461048,0.7073846647472408,0.0,1.0,1.0,0.0
2018-02-05,1.0,1.0,1.0,0.0,-0.16297969562084763,0.6752064285824653,1.0,0.0,1.0,0.0
2018-02-06,1.0,1.0,1.0,0.0,-0.01824615458889382,0.7070125644608665,0.0,1.0,1.0,0.0
2018-02-07,1.0,1.0,0.0,1.0,0.8955095482852817,0.7095795244623303,1.0,0.0,1.0,0.0
2018-02-08,1.0,1.0,1.0,0.0,0.8789030003935479,0.7416665817021858,1.0,0.0,1.0,0.0
2018-02-09,1.0,1.0,1.0,0.0,0.8488351005003378,0.6976074778441339,0.0,1.0,1.0,0.0
2018-02-12,1.0,1.0,1.0,0.0,0.8213415015525846,0.7103082615759835,0.0,1.0,1.0,0.0
2018-02-13,1.0,1.0,1.0,0.0,0.931138451914463,0.714967786602779,0.0,1.0,0.0,1.0
2018-02-14,1.0,1.0,1.0,0.0,0.9274940087928242,0.8000766070464979,1.0,0.0,1.0,0.0
2018-02-15,1.0,1.0,1.0,0.0,0.9220153111959338,0.8476139367069623,0.0,1.0,1.0,0.0
2018-02-16,0.9521088477004982,0.9521088477004982,1.0,0.0,0.9034936126978201,0.877411238381815,0.0,1.0,1.0,0.0
2018-02-20,0.7950293338181772,0.7950293338181772,1.0,0.0,0.8923753203714178,0.9296759855819174,0.0,1.0,1.0,0.0
2018-02-21,0.7969286881691092,0.7969286881691092,1.0,0.0,0.8745001715847419,0.9350517123042166,0.0,1.0,1.0,0.0
2018-02-22,0.7331753719739216,0.7331753719739216,1.0,0.0,0.8552581754320964,0.9367614545057208,0.0,1.0,1.0,0.0
2018-02-23,0.6239089205624212,0.6239089205624212,1.0,0.0,0.8326702902484794,0.9272695992232602,1.0,0.0,1.0,0.0
2018-02-26,0.47784833533448423,0.47784833533448423,1.0,0.0,0.8111779480423404,0.8918907774662839,0.0,1.0,1.0,0.0
2018-02-27,0.5018521104651407,0.5018521104651407,0.0,1.0,0.7917862544889698,0.9169077072194649,1.0,0.0,1.0,0.0
2018-02-28,0.5546304182981873,0.5546304182981873,1.0,0.0,0.7742517744078948,0.8836138725796557,1.0,0.0,1.0,0.0
2018-03-01,0.5741328857578529,0.5741328857578529,1.0,0.0,0.7540833747728914,0.8262932092629424,1.0,0.0,1.0,0.0
2018-03-02,0.45295560924283307,0.45295560924283307,0.0,1.0,0.7338625686776574,0.8192227577715137,1.0,0.0,1.0,0.0
2018-03-05,0.2892020281192667,0.2892020281192667,0.0,1.0,0.7193132117756205,-0.10539664363577557,1.0,0.0,1.0,0.0
2018-03-06,0.2469773190130556,0.2469773190130556,0.0,1.0,0.6942086904726381,-0.26091780336363884,0.0,1.0,1.0,0.0
2018-03-07,0.1224398085164228,0.1224398085164228,0.0,1.0,0.6618466134357164,-0.2707497455059539,1.0,0.0,1.0,0.0
2018-03-08,0.1735066096216439,0.1735066096216439,0.0,1.0,-0.5389287706648004,-0.27514284473226236,0.0,1.0,1.0,0.0
2018-03-09,0.07653078294161489,0.07653078294161489,0.0,1.0,-0.6190207537651122,-0.6162084518229154,0.0,1.0,1.0,0.0
2018-03-12,-0.011573208246621008,-0.011573208246621008,0.0,1.0,-0.6337817850140149,-0.6061136421192284,0.0,1.0,1.0,0.0
2018-03-13,0.09674404666810513,0.09674404666810513,0.0,1.0,-0.53002050083836,-0.5323135215955601,1.0,0.0,1.0,0.0
2018-03-14,0.10204468153060528,0.10204468153060528,0.0,1.0,-0.5183252636829667,-0.6160117308789006,1.0,0.0,1.0,0.0
2018-03-15,0.10387290973786747,0.10387290973786747,0.0,1.0,-0.505559226016886,-0.6370406305448488,1.0,0.0,1.0,0.0
2018-03-16,0.09950715384997998,0.09950715384997998,0.0,1.0,-0.5199487564185198,-0.6289842306762412,1.0,0.0,1.0,0.0
2018-03-19,0.19859159914991917,0.19859159914991917,0.0,1.0,-0.47599435635015863,-0.552911030104529,1.0,0.0,1.0,0.0
2018-03-20,0.0940361008862534,0.0940361008862534,0.0,1.0,-0.4948060305415232,-0.5480648096081582,1.0,0.0,1.0,0.0
2018-03-21,0.11336264274096523,0.11336264274096523,0.0,1.0,-0.5027001017590883,-0.5432150484092853,1.0,0.0,1.0,0.0
2018-03-22,0.32058292346482864,0.32058292346482864,0.0,1.0,-0.4886785445715118,-0.36253585425714746,1.0,0.0,1.0,0.0
2018-03-23,0.544369121043709,0.544369121043709,0.0,1.0,-0.4833908140861765,-0.24328553848113188,1.0,0.0,1.0,0.0
2018-03-26,0.3266631477257844,0.3266631477257844,0.0,1.0,-0.5045399927903825,-0.15201057377431806,1.0,0.0,1.0,0.0
2018-03-27,0.44780053936810515,0.44780053936810515,0.0,1.0,-0.5052552764110196,-0.12033269927240534,0.0,1.0,1.0,0.0
2018-03-28,0.5648184277478842,0.5648184277478842,0.0,1.0,-0.48982830585741527,-0.10906495410471108,1.0,0.0,1.0,0.0
2018-03-29,0.39126793114776576,0.39126793114776576,0.0,1.0,-0.43130556901932643,-0.0661668628642912,0.0,1.0,1.0,0.0
2018-04-02,0.5355273358904823,0.5355273358904823,0.0,1.0,-0.4346457181801157,-0.04372340887968795,0.0,1.0,1.0,0.0
2018-04-03,0.4893347002676982,0.4893347002676982,0.0,1.0,-0.4518361992793171,-0.10703856305707816,1.0,0.0,1.0,0.0
2018-04-04,0.3454101349943063,0.3454101349943063,0.0,1.0,-0.3590257373719217,-0.08518310612374494,0.0,1.0,1.0,0.0
2018-04-05,0.3131258308957852,0.3131258308957852,0.0,1.0,-0.3464612850573112,-0.13348917159283086,0.0,1.0,1.0,0.0
2018-04-06,0.38045676550236807,0.38045676550236807,0.0,1.0,-0.32908431473277316,-0.13630786953855378,1.0,0.0,1.0,0.0
2018-04-09,0.44049803372749813,0.44049803372749813,0.0,1.0,-0.33098338330613,-0.15911735580661351,1.0,0.0,1.0,0.0
2018-04-10,0.17858426542419842,0.17858426542419842,0.0,1.0,-0.18958835027494564,-0.10221050298316359,0.0,1.0,1.0,0.0
2018-04-11,0.1985401533959872,0.1985401533959872,0.0,1.0,-0.20641424601532557,-0.11569020197351024,0.0,1.0,1.0,0.0
2018-04-12,0.1370293554693406,0.1370293554693406,0.0,1.0,-0.20336056845267828,-0.11694951716863473,0.0,1.0,1.0,0.0
2018-04-13,0.1617311982240432,0.1617311982240432,0.0,1.0,-0.20641362724446508,-0.12222871738499669,0.0,1.0,1.0,0.0
2018-04-16,0.16610994970686022,0.16610994970686022,0.0,1.0,-0.1584158828454273,-0.12242786019101605,1.0,0.0,1.0,0.0
2018-04-17,-0.14160405515267147,-0.14160405515267147,0.0,1.0,-0.14648561803513052,-0.06846789120673988,0.0,1.0,1.0,0.0
2018-04-18,-0.1307001629045893,-0.1307001629045893,0.0,1.0,-0.1360836024991279,-0.10598397560744026,1.0,0.0,1.0,0.0
2018-04-19,0.0488350232065166,0.0488350232065166,0.0,1.0,-0.12905645152905293,-0.09064885651069426,1.0,0.0,1.0,0.0
2018-04-20,-0.08227513190212131,-0.08227513190212131,0.0,1.0,-0.13829505880830698,-0.18785599634772096,1.0,0.0,1.0,0.0
2018-04-23,0.36351614164789103,0.36351614164789103,0.0,1.0,-0.1476643701157978,-0.1275340306934283,0.0,1.0,1.0,0.0
2018-04-24,0.2847230839803782,0.2847230839803782,0.0,1.0,-0.16074409036296147,-0.266712131879485,0.0,1.0,1.0,0.0
2018-04-25,0.3904448767426271,0.3904448767426271,0.0,1.0,-0.1537760919591508,-0.3011443982473379,1.0,0.0,1.0,0.0
2018-04-26,0.47734309437991934,0.47734309437991934,0.0,1.0,-0.16550115438090052,-0.31770199210123995,0.0,1.0,1.0,0.0
2018-04-27,0.1544218196303101,0.1544218196303101,0.0,1.0,-0.18232736464065039,-0.2977186097057324,1.0,0.0,1.0,0.0
2018-04-30,0.19324248507917452,0.19324248507917452,0.0,1.0,-0.17995755837422983,-0.36110620889128947,1.0,0.0,1.0,0.0
2018-05-01,-0.021484449673365064,-0.021484449673365064,0.0,1.0,-0.16953772911457407,-0.02587533678736003,0.0,1.0,1.0,0.0
2018-05-02,-0.17966129142574708,-0.17966129142574708,0.0,1.0,-0.10152543266126328,0.006677660416088905,0.0,1.0,1.0,0.0
2018-05-03,-0.2828927916603359,-0.2828927916603359,0.0,1.0,-0.08828250836514337,0.033646331621644536,0.0,1.0,1.0,0.0
2018-05-04,-0.40682445249593935,-0.40682445249593935,0.0,1.0,0.3854671440350514,0.05300319361682905,1.0,0.0,1.0,0.0
2018-05-07,-0.5688212703565825,-0.5688212703565825,0.0,1.0,0.3645761157858952,0.1680339338867571,0.0,1.0,1.0,0.0
2018-05-08,-0.5939296111619723,-0.5939296111619723,0.0,1.0,0.2449606671007889,0.07016798714121254,0.0,1.0,1.0,0.0
2018-05-09,-0.6734522778484087,-0.6734522778484087,0.0,1.0,0.2526039912264809,0.07410587070297611,0.0,1.0,1.0,0.0
2018-05-10,-0.7671402870620787,-0.7671402870620787,0.0,1.0,0.2618644047633367,0.1093576701242422,0.0,1.0,1.0,0.0
2018-05-11,-0.6678512169795995,-0.6678512169795995,0.0,1.0,0.2775087332239247,0.14603527563441063,0.0,1.0,1.0,0.0
2018-05-14,-0.691685190001682,-0.691685190001682,0.0,1.0,0.16177442593025732,0.17317031980067,0.0,1.0,1.0,0.0
2018-05-15,-0.5702899262996259,-0.5702899262996259,0.0,1.0,0.13472337715238666,-0.004127772656545039,0.0,1.0,1.0,0.0
2018-05-16,-0.7312709377796918,-0.7312709377796918,0.0,1.0,0.10525413169282866,0.051312633868172426,1.0,0.0,1.0,0.0
2018-05-17,-0.6766823368899466,-0.6766823368899466,0.0,1.0,0.07381375291519544,-0.028398446090258107,1.0,0.0,1.0,0.0
2018-05-18,-0.6882535754322331,-0.6882535754322331,0.0,1.0,0.0997974775791519,-0.044054795033955776,1.0,0.0,1.0,0.0
2018-05-21,-0.8031409239898828,-0.8031409239898828,0.0,1.0,0.10897421527874498,-0.8448270128724923,1.0,0.0,1.0,0.0
2018-05-22,-0.7736613042492221,-0.7736613042492221,0.0,1.0,0.15057230039483016,-0.8221513000769031,1.0,0.0,1.0,0.0
2018-05-23,-0.7334520618273235,-0.7334520618273235,0.0,1.0,0.13491496152050508,-0.8788948852912988,1.0,0.0,1.0,0.0
2018-05-24,-0.707399227072586,-0.707399227072586,0.0,1.0,0.1585082713600138,-0.9920786162680367,1.0,0.0,1.0,0.0
2018-05-25,-0.9859380471381104,-0.9859380471381104,0.0,1.0,0.1803968249346559,-1.0,1.0,0.0,1.0,0.0
2018-05-29,-0.9782538795342778,-0.9782538795342778,0.0,1.0,0.1854654360049852,-1.0,1.0,0.0,1.0,0.0
2018-05-30,-1.0,-1.0,0.0,1.0,0.18722418280708525,-1.0,1.0,0.0,1.0,0.0
2018-05-31,-0.8763923207474148,-0.8763923207474148,0.0,1.0,-0.5745659901192669,-0.9524147134507613,0.0,1.0,1.0,0.0
2018-06-01,-0.9782227806006681,-0.9782227806006681,0.0,1.0,-0.6780020587681495,-0.8910752233958348,0.0,1.0,1.0,0.0
2018-06-04,-1.0,-1.0,0.0,1.0,-0.6497216015525438,-0.8697827597739852,1.0,0.0,1.0,0.0
2018-06-05,-1.0,-1.0,0.0,1.0,-0.6556660759898835,-0.8488819325104406,0.0,1.0,1.0,0.0
2018-06-06,-1.0,-1.0,0.0,1.0,-0.6588615365514019,-0.8255897623286166,0.0,1.0,1.0,0.0
2018-06-07,-0.909757622689418,-0.909757622689418,0.0,1.0,-0.6447109353148326,-0.5928578806304444,0.0,1.0,1.0,0.0
2018-06-08,-0.8397520724489772,-0.8397520724489772,0.0,1.0,-0.6414881515963818,-0.5650101845250233,0.0,1.0,1.0,0.0
2018-06-11,-0.8292586682037433,-0.8292586682037433,1.0,0.0,-0.6016505939585419,-0.5883972893561317,0.0,1.0,1.0,0.0
2018-06-12,-0.895978725051163,-0.895978725051163,1.0,0.0,-0.6059147988768989,-0.5700092448064744,1.0,0.0,1.0,0.0
2018-06-13,-1.0,-1.0,0.0,1.0,-0.40959613218411034,-0.4782803138815193,1.0,0.0,1.0,0.0
2018-06-14,-1.0,-1.0,0.0,1.0,-0.3733069930294696,-0.4916340881771468,0.0,1.0,1.0,0.0
2018-06-15,-0.9299610265562738,-0.9299610265562738,1.0,0.0,-0.36877545163864406,-0.47544122094556257,1.0,0.0,1.0,0.0
2018-06-18,-0.9008908992050356,-0.9008908992050356,0.0,1.0,-0.380229102574301,-0.4074674917058624,1.0,0.0,1.0,0.0
2018-06-19,-0.8813410069576046,-0.8813410069576046,0.0,1.0,-0.36255194435585253,-0.33181864465951627,1.0,0.0,1.0,0.0
2018-06-20,-0.8965925630679312,-0.8965925630679312,1.0,0.0,-0.33504735492894383,-0.23632519350902106,0.0,1.0,1.0,0.0
2018-06-21,-0.6718390945816957,-0.6718390945816957,1.0,0.0,-0.27933440855185715,0.04389112900007116,1.0,0.0,1.0,0.0
2018-06-22,-0.6740670704780845,-0.6740670704780845,0.0,1.0,-0.25233265281454165,0.08422544511367559,1.0,0.0,1.0,0.0
2018-06-25,-0.39397046747901426,-0.39397046747901426,1.0,0.0,-0.20098758239085163,0.26031501363179677,1.0,0.0,1.0,0.0
2018-06-26,-0.5037197311631698,-0.5037197311631698,0.0,1.0,-0.16821222707394756,0.3778380403272666,0.0,1.0,1.0,0.0
2018-06-27,-0.21395291908296354,-0.21395291908296354,1.0,0.0,-0.09756774812527494,0.5376524470645271,1.0,0.0,1.0,0.0
2018-06-28,-0.19783359458053276,-0.19783359458053276,1.0,0.0,-0.03765373552905098,0.5186286806009451,0.0,1.0,1.0,0.0
2018-06-29,-0.09592801414676977,-0.09592801414676977,1.0,0.0,-0.14590802567513647,0.49854982942147963,0.0,1.0,1.0,0.0
2018-07-02,-0.1994837152573387,-0.1994837152573387,1.0,0.0,-0.15288758503250088,0.5038197799634551,1.0,0.0,1.0,0.0
2018-07-03,-0.12628863821401443,-0.12628863821401443,1.0,0.0,-0.1525626912443599,0.452159988121016,0.0,1.0,1.0,0.0
2018-07-05,-0.4092599168214362,-0.4092599168214362,1.0,0.0,0.12785305989132076,0.6935647092287033,0.0,1.0,1.0,0.0
2018-07-06,-0.46037769329617184,-0.46037769329617184,0.0,1.0,0.1445974973230425,0.6247345934887888,1.0,0.0,1.0,0.0
2018-07-09,-0.4404376063730967,-0.4404376063730967,0.0,1.0,0.13361024311436334,0.6050416332346836,0.0,1.0,1.0,0.0
2018-07-10,-0.5193997602871979,-0.5193997602871979,0.0,1.0,0.09392189045736728,0.6138340877742865,0.0,1.0,1.0,0.0
2018-07-11,-0.3170842554368524,-0.3170842554368524,1.0,0.0,0.22456661867018174,0.6267931264107731,1.0,0.0,1.0,0.0
2018-07-12,-0.46873718764495315,-0.46873718764495315,1.0,0.0,0.2165455797799261,0.6117760181981782,0.0,1.0,1.0,0.0
2018-07-13,-0.41896139382992575,-0.41896139382992575,1.0,0.0,0.23889145187124713,0.5930761623894532,1.0,0.0,1.0,0.0
2018-07-16,-0.2953087761789911,-0.2953087761789911,1.0,0.0,0.27533156233098327,0.6377398707987659,1.0,0.0,1.0,0.0
2018-07-17,-0.39520504617155405,-0.39520504617155405,1.0,0.0,0.2756442697582533,0.6674842754316609,1.0,0.0,1.0,0.0
2018-07-18,-0.48755437435956367,-0.48755437435956367,1.0,0.0,0.2757924423912416,1.0,1.0,0.0,1.0,0.0
2018-07-19,-0.4378161561557552,-0.4378161561557552,1.0,0.0,0.21632072455204857,0.9543036118349907,0.0,1.0,1.0,0.0
2018-07-20,-0.28661891973185755,-0.28661891973185755,1.0,0.0,0.20492467295924632,0.8152745372091799,1.0,0.0,1.0,0.0
2018-07-23,-0.21354209107901878,-0.21354209107901878,0.0,1.0,0.19757252604243655,0.7984090105743713,1.0,0.0,1.0,0.0
2018-07-24,-0.05804528559615523,-0.05804528559615523,1.0,0.0,0.17744865152513756,0.6213934719422868,1.0,0.0,1.0,0.0
2018-07-25,0.03124391560201612,0.03124391560201612,1.0,0.0,0.11842418628637644,0.5498180817147237,0.0,1.0,1.0,0.0
2018-07-26,-0.05603864865508535,-0.05603864865508535,1.0,0.0,0.01888388447505506,0.27200400797439805,1.0,0.0,1.0,0.0
2018-07-27,0.7776931921158334,0.7776931921158334,0.0,1.0,0.49549906808612165,0.7095238271978279,0.0,1.0,1.0,0.0
2018-07-30,0.9994331021410009,0.9994331021410009,0.0,1.0,0.6134694214658923,0.6847754749963535,1.0,0.0,1.0,0.0
2018-07-31,0.7882283482824349,0.7882283482824349,0.0,1.0,0.647823793283292,0.6867057796937482,1.0,0.0,1.0,0.0
2018-08-01,0.8732304480937528,0.8732304480937528,0.0,1.0,0.6991239619598122,0.6788972506199259,1.0,0.0,1.0,0.0
2018-08-02,0.7379850747529727,0.7379850747529727,0.0,1.0,0.36367339684807204,0.4957844957342865,0.0,1.0,1.0,0.0
2018-08-03,0.8645821943100758,0.8645821943100758,0.0,1.0,0.4432732561886495,0.46376577409034436,0.0,1.0,1.0,0.0
2018-08-06,0.505482901078809,0.505482901078809,0.0,1.0,0.5800247050450713,0.5371654780013584,0.0,1.0,1.0,0.0
2018-08-07,0.4542068731657754,0.4542068731657754,0.0,1.0,0.6251390720149913,0.5092710991782986,0.0,1.0,1.0,0.0
