Date,MR_CRTO,MR_STGW,Mom_CRTO,Mom_STGW,VB_CRTO,VB_STGW,XSR_CRTO,XSR_STGW,Val_CRTO,Val_STGW
2018-06-04,-0.6586762655823317,0.6586762655823317,1.0,0.0,0.6304375041840297,0.7614579702177183,0.0,1.0,0.0,1.0
2018-06-05,-0.5298802973057386,0.5298802973057386,1.0,0.0,0.629287463271119,0.7738302208507192,1.0,0.0,0.0,1.0
2018-06-06,-0.8060800129736717,0.8060800129736717,1.0,0.0,0.6785991862297873,0.7832503596753927,0.0,1.0,0.0,1.0
2018-06-07,-0.9731337034922087,0.9731337034922087,1.0,0.0,0.6693378963410301,0.7637449123215161,0.0,1.0,0.0,1.0
2018-06-08,-0.9970388215549335,0.9970388215549335,1.0,0.0,0.6893969961905932,-0.8993389204739844,0.0,1.0,0.0,1.0
2018-06-11,-1.0,1.0,1.0,0.0,0.680456981008612,-1.0,0.0,1.0,0.0,1.0
2018-06-12,-1.0,1.0,1.0,0.0,0.6092245122460045,-1.0,0.0,1.0,0.0,1.0
2018-06-13,-1.0,1.0,1.0,0.0,0.5266745780359828,-1.0,0.0,1.0,0.0,1.0
2018-06-14,-0.9602224183779461,0.9602224183779461,1.0,0.0,0.5475975719121188,-1.0,1.0,0.0,0.0,1.0
2018-06-15,-0.9231333376394845,0.9231333376394845,1.0,0.0,0.4422038487145986,-1.0,1.0,0.0,0.0,1.0
2018-06-18,-0.9902512908685639,0.9902512908685639,1.0,0.0,0.4015039431523801,-1.0,0.0,1.0,0.0,1.0
2018-06-19,-1.0,1.0,1.0,0.0,0.38436353459924905,-0.9518107346441301,0.0,1.0,0.0,1.0
2018-06-20,-1.0,1.0,1.0,0.0,0.38498765507901966,-0.9014062021831197,0.0,1.0,0.0,1.0
2018-06-21,-1.0,1.0,1.0,0.0,0.3698210895109999,-0.8609240406939135,0.0,1.0,0.0,1.0
2018-06-22,-1.0,1.0,1.0,0.0,0.2618920267356856,-0.7956157947604177,1.0,0.0,0.0,1.0
2018-06-25,-1.0,1.0,1.0,0.0,0.3111370309746084,-0.741444679363559,0.0,1.0,0.0,1.0
2018-06-26,-1.0,1.0,1.0,0.0,0.1759008330643712,-0.7811246313653724,1.0,0.0,0.0,1.0
2018-06-27,-1.0,1.0,1.0,0.0,0.17040422888663895,-0.6932672726803172,0.0,1.0,0.0,1.0
2018-06-28,-0.9575536642713921,0.9575536642713921,1.0,0.0,0.21343236492602702,-0.6493504987752011,0.0,1.0,0.0,1.0
2018-06-29,-0.9691212346304319,0.9691212346304319,1.0,0.0,0.19557393570697476,-0.6354693035536562,0.0,1.0,0.0,1.0
2018-07-02,-0.8842765441019312,0.8842765441019312,1.0,0.0,0.0625294149130807,-0.6496677725466076,1.0,0.0,0.0,1.0
2018-07-03,-0.7155668992985051,0.7155668992985051,1.0,0.0,0.05919445734865799,-0.5573085331193627,1.0,0.0,0.0,1.0
2018-07-05,-0.7020744145363693,0.7020744145363693,1.0,0.0,-0.010065150654590429,-0.5483952179150368,1.0,0.0,0.0,1.0
2018-07-06,-0.6718532137662645,0.6718532137662645,1.0,0.0,-0.03093160996066126,-0.5490579346068735,1.0,0.0,0.0,1.0
2018-07-09,-0.782378919984282,0.782378919984282,1.0,0.0,0.004801987948085555,-0.5099050688394614,0.0,1.0,0.0,1.0
2018-07-10,-0.7652226594306147,0.7652226594306147,1.0,0.0,-0.059372868369569835,-0.5046895316658193,0.0,1.0,0.0,1.0
2018-07-11,-0.7183344413787282,0.7183344413787282,1.0,0.0,-0.06490881281916416,-0.48908686347158065,1.0,0.0,0.0,1.0
2018-07-12,-0.6354718942270784,0.6354718942270784,1.0,0.0,-0.05443537665799354,-0.4820463512572002,1.0,0.0,0.0,1.0
2018-07-13,-0.6010483089317114,0.6010483089317114,1.0,0.0,-0.11969282884677193,-0.44141725033984025,0.0,1.0,0.0,1.0
2018-07-16,-0.5253725706777732,0.5253725706777732,1.0,0.0,-0.08667928307307317,-0.4347789143543098,1.0,0.0,0.0,1.0
2018-07-17,-0.5574022211637607,0.5574022211637607,1.0,0.0,-0.10079560149373788,-0.4313930520910629,0.0,1.0,0.0,1.0
2018-07-18,-0.5811866167752612,0.5811866167752612,1.0,0.0,-0.10748652771860194,-0.4198322617717811,1.0,0.0,0.0,1.0
2018-07-19,-0.5605951066426991,0.5605951066426991,1.0,0.0,-0.6807797592421948,-0.4151438322336934,0.0,1.0,0.0,1.0
2018-07-20,-0.6735174761488457,0.6735174761488457,1.0,0.0,-0.6925796777400062,-0.3380669496143859,0.0,1.0,0.0,1.0
2018-07-23,-0.6907504928271138,0.6907504928271138,1.0,0.0,-0.6543897549452254,-0.37990798090770983,0.0,1.0,0.0,1.0
2018-07-24,-0.6027184277159849,0.6027184277159849,1.0,0.0,-0.6404286574530562,-0.3815417990086396,1.0,0.0,0.0,1.0
2018-07-25,-0.7996368165588511,0.7996368165588511,1.0,0.0,-0.4537280627305623,-0.36120440171743806,0.0,1.0,0.0,1.0
2018-07-26,-0.7257153781289695,0.7257153781289695,1.0,0.0,-0.47035933261876395,-0.34912637099739746,1.0,0.0,0.0,1.0
2018-07-27,-0.561279582368571,0.561279582368571,1.0,0.0,-0.3959618155773611,-0.37264068976885256,1.0,0.0,0.0,1.0
2018-07-30,-0.411084914740692,0.411084914740692,1.0,0.0,-0.27951300065853724,-0.3633917071297912,1.0,0.0,0.0,1.0
2018-07-31,-0.2531211898278102,0.2531211898278102,1.0,0.0,-0.13240658820949391,-0.3469439163574775,1.0,0.0,0.0,1.0
2018-08-01,0.610201027855771,-0.610201027855771,1.0,0.0,0.9432607293615727,-0.4914768575222309,1.0,0.0,0.0,1.0
2018-08-02,0.45037839672098057,-0.45037839672098057,1.0,0.0,0.9213730515098202,-0.38529296414138264,0.0,1.0,0.0,1.0
2018-08-03,0.7327580000168937,-0.7327580000168937,1.0,0.0,0.9040884152876228,-0.07529015517787349,1.0,0.0,1.0,0.0
2018-08-06,0.6326045554756792,-0.6326045554756792,0.0,1.0,0.8076031485753794,0.36651431498363435,0.0,1.0,0.0,1.0
2018-08-07,0.5445771848378061,-0.5445771848378061,0.0,1.0,0.8073061892449127,0.46373859469443335,0.0,1.0,0.0,1.0
2018-08-08,0.5295157432661599,-0.5295157432661599,0.0,1.0,0.8024605266016652,0.49805142596033275,0.0,1.0,0.0,1.0
2018-08-09,0.4788157779322588,-0.4788157779322588,0.0,1.0,0.8114562462742674,0.4965627054013114,0.0,1.0,0.0,1.0
2018-08-10,0.597166227695602,-0.597166227695602,0.0,1.0,0.7808982506456718,0.4951400713609307,1.0,0.0,0.0,1.0
2018-08-13,0.5309114061057201,-0.5309114061057201,1.0,0.0,0.7980443883288689,0.5394497574631926,0.0,1.0,0.0,1.0
2018-08-14,0.43663117143332403,-0.43663117143332403,1.0,0.0,0.7873982796473215,0.5499261379406885,0.0,1.0,0.0,1.0
2018-08-15,0.415421171182145,-0.415421171182145,1.0,0.0,0.7321710789846567,0.5440573455009557,0.0,1.0,0.0,1.0
2018-08-16,0.5019671990247508,-0.5019671990247508,0.0,1.0,0.794094692281956,0.5754446170715293,1.0,0.0,0.0,1.0
2018-08-17,0.4461399287071823,-0.4461399287071823,0.0,1.0,0.7829098566289237,0.524075684229033,0.0,1.0,0.0,1.0
2018-08-20,0.39073967179727526,-0.39073967179727526,1.0,0.0,0.768376516374841,0.5470222386538536,0.0,1.0,0.0,1.0
2018-08-21,0.4352142505703208,-0.4352142505703208,1.0,0.0,0.7451355330493118,0.5616009455316638,1.0,0.0,0.0,1.0
2018-08-22,0.4515470306642863,-0.4515470306642863,1.0,0.0,0.6498590269494078,0.5820604575511872,0.0,1.0,0.0,1.0
2018-08-23,0.5522976833763553,-0.5522976833763553,0.0,1.0,0.6114518761382577,0.5319679500166554,1.0,0.0,0.0,1.0
2018-08-24,0.6075633476146276,-0.6075633476146276,0.0,1.0,0.5866765143945135,0.5613604772310734,1.0,0.0,0.0,1.0
2018-08-27,0.5780231214394201,-0.5780231214394201,0.0,1.0,0.5641861171213478,0.5817351474787869,0.0,1.0,0.0,1.0
2018-08-28,0.6987155865366046,-0.6987155865366046,0.0,1.0,0.578170207337033,0.6245190107319648,1.0,0.0,0.0,1.0
2018-08-29,0.6474341468791319,-0.6474341468791319,0.0,1.0,-1.0,0.6691008536579057,0.0,1.0,0.0,1.0
2018-08-30,0.7349917141588547,-0.7349917141588547,0.0,1.0,-1.0,0.5559006766234715,1.0,0.0,0.0,1.0
2018-08-31,0.864027674192947,-0.864027674192947,0.0,1.0,-1.0,-0.25874574060110817,1.0,0.0,0.0,1.0
2018-09-04,0.5923565138088416,-0.5923565138088416,0.0,1.0,-0.889156983670533,-0.2699316668215955,0.0,1.0,0.0,1.0
2018-09-05,0.6708671067218893,-0.6708671067218893,0.0,1.0,-0.8556060494658706,-0.27357148284779376,1.0,0.0,0.0,1.0
2018-09-06,0.5815771838863827,-0.5815771838863827,0.0,1.0,-0.8186871036710066,-0.23113720162971851,0.0,1.0,0.0,1.0
2018-09-07,0.9321841209319355,-0.9321841209319355,0.0,1.0,-0.4750992665000529,-0.23457081914146302,1.0,0.0,1.0,0.0
2018-09-10,0.899351556521689,-0.899351556521689,0.0,1.0,-0.4945631002836281,-0.25163729636507015,0.0,1.0,1.0,0.0
2018-09-11,0.757553089323129,-0.757553089323129,0.0,1.0,-0.4853861113073046,-0.13162826486799184,0.0,1.0,0.0,1.0
2018-09-12,0.83831221987943,-0.83831221987943,0.0,1.0,-0.4959586324846186,-0.03788904359438806,1.0,0.0,1.0,0.0
2018-09-13,0.5818933853794431,-0.5818933853794431,0.0,1.0,-0.3776993728337135,-0.0748740563102701,0.0,1.0,0.0,1.0
2018-09-14,0.8001724824900619,-0.8001724824900619,0.0,1.0,-0.26962268400927897,-0.09269549508201542,1.0,0.0,1.0,0.0
2018-09-17,0.770466822145745,-0.770466822145745,0.0,1.0,-0.2664681574081356,-0.10759044118155503,0.0,1.0,1.0,0.0
2018-09-18,0.5851432942642613,-0.5851432942642613,0.0,1.0,-0.19368054887056385,-0.1379337598039151,0.0,1.0,0.0,1.0
2018-09-19,0.4854304217297082,-0.4854304217297082,0.0,1.0,-0.16314833158162514,-0.14881681260128943,0.0,1.0,0.0,1.0
2018-09-20,0.4981488269557616,-0.4981488269557616,0.0,1.0,-0.14794311082842845,-0.026724857509283474,1.0,0.0,0.0,1.0
2018-09-21,0.6114965574416232,-0.6114965574416232,0.0,1.0,-0.13324471145892386,-0.01845245265036928,1.0,0.0,1.0,0.0
2018-09-24,0.5825573511091383,-0.5825573511091383,0.0,1.0,-0.1274643608741279,-0.0073770884983151265,0.0,1.0,0.0,1.0
2018-09-25,0.5121976564418101,-0.5121976564418101,0.0,1.0,-0.11932983163479678,-0.01461554093841479,0.0,1.0,0.0,1.0
2018-09-26,0.4602230474817396,-0.4602230474817396,0.0,1.0,-0.12095793503617204,-0.05366500166337463,0.0,1.0,0.0,1.0
2018-09-27,0.38648623062182547,-0.38648623062182547,0.0,1.0,-0.1229265610749036,0.04555407029751584,0.0,1.0,0.0,1.0
2018-09-28,0.5097433428426797,-0.5097433428426797,0.0,1.0,-0.1083310651677293,0.02814336937628891,1.0,0.0,0.0,1.0
2018-10-01,0.5656598173970273,-0.5656598173970273,0.0,1.0,-0.10793160306467915,0.0045846774386197305,1.0,0.0,0.0,1.0
2018-10-02,0.5447503774673945,-0.5447503774673945,0.0,1.0,-0.1827208757480041,-0.006662114797711919,0.0,1.0,0.0,1.0
2018-10-03,0.4071751024888416,-0.4071751024888416,0.0,1.0,-0.1763591542413604,0.010772213174689639,0.0,1.0,0.0,1.0
2018-10-04,0.4526903751797883,-0.4526903751797883,0.0,1.0,-0.1762341817534279,-0.020153464942731344,1.0,0.0,0.0,1.0
2018-10-05,0.2791405273264614,-0.2791405273264614,0.0,1.0,-0.4577656555314407,-0.020674165395837878,0.0,1.0,0.0,1.0
2018-10-08,0.24188677334931227,-0.24188677334931227,0.0,1.0,-0.45039683575410794,-0.010964464481721083,0.0,1.0,0.0,1.0
2018-10-09,0.21351183097664145,-0.21351183097664145,1.0,0.0,-0.43775812748845,-0.17979727283414243,0.0,1.0,0.0,1.0
2018-10-10,0.13088438206817157,-0.13088438206817157,1.0,0.0,-0.42334109165020006,-0.19553682159321922,0.0,1.0,0.0,1.0
2018-10-11,0.20881073845046036,-0.20881073845046036,1.0,0.0,-0.4705212808589737,-0.170615114316029,0.0,1.0,0.5,0.5
2018-10-12,-0.15203356537637455,0.15203356537637455,1.0,0.0,-0.5155169809283824,-0.06164809953055525,0.0,1.0,0.0,1.0
2018-10-15,-0.2253726604893147,0.2253726604893147,1.0,0.0,-0.5091025344802024,-0.02716515977276118,0.0,1.0,0.0,1.0
2018-10-16,-0.3213912307839274,0.3213912307839274,1.0,0.0,-0.5367905405590259,0.07344169431941025,1.0,0.0,0.0,1.0
2018-10-17,-0.3011590814868314,0.3011590814868314,1.0,0.0,-0.5615444993689936,0.046003703596545126,1.0,0.0,0.0,1.0
2018-10-18,-0.4639907765671218,0.4639907765671218,1.0,0.0,-0.5477249507028509,-0.10998086475635373,0.0,1.0,0.0,1.0
2018-10-19,-0.4132213528379765,0.4132213528379765,1.0,0.0,-0.5241299222854543,-0.12798272690476928,0.0,1.0,0.0,1.0
2018-10-22,-0.5302328235728547,0.5302328235728547,1.0,0.0,-0.5109121036914455,-0.1409580377899848,0.0,1.0,0.5,0.5
2018-10-23,-0.7432137450106729,0.7432137450106729,1.0,0.0,-0.49873180113045745,-0.16009708158403657,0.0,1.0,0.0,1.0
2018-10-24,-0.3192588274030239,0.3192588274030239,1.0,0.0,-0.3584779893712755,-0.17488223019706228,1.0,0.0,0.5,0.5
2018-10-25,-0.7435244020721116,0.7435244020721116,1.0,0.0,0.1729447465972894,-0.1909943955202321,0.0,1.0,0.0,1.0
2018-10-26,-0.4536342471344898,0.4536342471344898,1.0,0.0,0.13699220525476846,-0.15343467690150533,1.0,0.0,0.0,1.0
2018-10-29,-0.08837485243891346,0.08837485243891346,1.0,0.0,0.13820423878442567,0.40467752697363235,1.0,0.0,1.0,0.0
2018-10-30,-0.25491627696577446,0.25491627696577446,1.0,0.0,0.19716607613051476,0.5087540189328635,1.0,0.0,0.0,1.0
2018-10-31,-1.0,1.0,1.0,0.0,0.41143900021220947,0.5119913986183794,0.0,1.0,0.0,1.0
2018-11-01,-0.5995943576888287,0.5995943576888287,1.0,0.0,0.4245867877505227,0.7426104750335766,1.0,0.0,0.0,1.0
2018-11-02,-0.15510644130936635,0.15510644130936635,1.0,0.0,0.4007122437420158,0.928448669698555,1.0,0.0,0.0,1.0
2018-11-05,-0.10014321700771059,0.10014321700771059,1.0,0.0,0.43488418607975116,0.9164673927732657,1.0,0.0,0.0,1.0
2018-11-06,0.2652253615956707,-0.2652253615956707,1.0,0.0,0.4567019300294789,0.9212204362705168,1.0,0.0,0.0,1.0
2018-11-07,0.20209371295905668,-0.20209371295905668,1.0,0.0,0.4749597898188826,0.8040417457408252,0.0,1.0,0.0,1.0
2018-11-08,0.09271821731889995,-0.09271821731889995,1.0,0.0,0.44682869338168263,0.8503850409059373,0.0,1.0,0.0,1.0
2018-11-09,0.2649268332937191,-0.2649268332937191,1.0,0.0,0.4322066019865787,0.626840195395387,0.0,1.0,1.0,0.0
2018-11-12,0.20155474644267132,-0.20155474644267132,1.0,0.0,0.4461977871689222,0.6263044972594651,1.0,0.0,1.0,0.0
2018-11-13,-0.5253065409691405,0.5253065409691405,1.0,0.0,0.5157219894135368,0.6015905164954314,0.0,1.0,0.0,1.0
2018-11-14,-0.5454616304114437,0.5454616304114437,1.0,0.0,0.5350804972744423,0.6124539438749891,1.0,0.0,0.0,1.0
2018-11-15,-0.6224485171035296,0.6224485171035296,1.0,0.0,0.5437407513970679,0.40335692607368423,0.0,1.0,0.0,1.0
2018-11-16,-0.6818881951650951,0.6818881951650951,1.0,0.0,0.5037347374291146,0.36157181779927494,0.0,1.0,0.0,1.0
2018-11-19,-0.6536180356101913,0.6536180356101913,1.0,0.0,0.531963644403321,0.3850184196093105,0.0,1.0,0.0,1.0
2018-11-20,-0.9896683001937995,0.9896683001937995,1.0,0.0,0.5514990006580804,0.49556484558109853,0.0,1.0,0.0,1.0
2018-11-21,-1.0,1.0,1.0,0.0,0.35263179622853996,0.5045935305984989,0.0,1.0,0.0,1.0
2018-11-23,-1.0,1.0,1.0,0.0,0.27883934234326435,0.5303524821046133,0.0,1.0,0.0,1.0
2018-11-26,-0.9532559160766124,0.9532559160766124,1.0,0.0,0.1861913371864955,0.5431550375021507,1.0,0.0,0.0,1.0
2018-11-27,-0.9111147520690945,0.9111147520690945,1.0,0.0,0.1421290094220219,0.5434743083654737,0.0,1.0,0.0,1.0
2018-11-28,-1.0,1.0,1.0,0.0,0.16592646094477945,0.5015626874390272,1.0,0.0,0.0,1.0
2018-11-29,-1.0,1.0,1.0,0.0,-0.35659685918049294,0.5041485971201415,1.0,0.0,0.0,1.0
2018-11-30,-0.7622837330243528,0.7622837330243528,1.0,0.0,-0.3674711589959743,0.29358326715870725,1.0,0.0,0.0,1.0
2018-12-03,-0.9487147332155978,0.9487147332155978,1.0,0.0,-0.13070145810080147,-0.10313092703709907,0.0,1.0,0.0,1.0
2018-12-04,-0.7746656828047161,0.7746656828047161,1.0,0.0,0.021289765101431157,-0.08394042062360568,0.0,1.0,0.0,1.0
2018-12-06,-0.09670822229606706,0.09670822229606706,1.0,0.0,-0.03787835808364279,0.7392929153471972,1.0,0.0,0.0,1.0
2018-12-07,-0.08724297868478204,0.08724297868478204,1.0,0.0,-0.05077540961137867,0.7188022731417865,0.0,1.0,0.0,1.0
2018-12-10,-0.2095571233597474,0.2095571233597474,1.0,0.0,-0.06649749293462312,0.6099414004429049,0.0,1.0,0.0,1.0
2018-12-11,-0.4174105760021893,0.4174105760021893,1.0,0.0,-0.14874708955232185,0.5932355377672092,0.0,1.0,0.0,1.0
2018-12-12,-0.7138471967639476,0.7138471967639476,1.0,0.0,-0.06542544592393275,0.5737865605868969,0.0,1.0,0.0,1.0
2018-12-13,-0.7180151326170193,0.7180151326170193,1.0,0.0,-0.3144817921417459,0.5211902983453645,1.0,0.0,0.0,1.0
2018-12-14,-0.440604222431893,0.440604222431893,1.0,0.0,-0.09613279771410514,0.5145737942581688,1.0,0.0,0.0,1.0
2018-12-17,-0.37988328825413636,0.37988328825413636,1.0,0.0,-0.08941980245007905,0.5409945206114671,1.0,0.0,0.0,1.0
2018-12-18,-0.5486021337507098,0.5486021337507098,1.0,0.0,-0.0655167223171846,0.5605446706084892,0.0,1.0,0.0,1.0
2018-12-19,-0.35661840407728773,0.35661840407728773,1.0,0.0,-0.02541194921690144,0.5220193521493192,1.0,0.0,0.0,1.0
2018-12-20,-0.2560108566598191,0.2560108566598191,1.0,0.0,-0.01813843092590438,0.39158295082508776,1.0,0.0,0.0,1.0
2018-12-21,-0.4272908555735679,0.4272908555735679,1.0,0.0,-0.07497515521425162,0.4507369843816885,0.0,1.0,0.0,1.0
2018-12-24,-0.5481491007746041,0.5481491007746041,1.0,0.0,-0.06926235576139927,0.4197425818205897,0.0,1.0,0.0,1.0
2018-12-26,-0.5346636629455012,0.5346636629455012,1.0,0.0,-0.012261674295448123,0.37781526921807496,1.0,0.0,0.0,1.0
2018-12-27,-0.5024560196575619,0.5024560196575619,1.0,0.0,-0.0029045929720009213,0.34641616806977865,0.0,1.0,0.0,1.0
2018-12-28,-0.2753034280969478,0.2753034280969478,1.0,0.0,-0.09469026262387328,0.31334009404666935,1.0,0.0,0.0,1.0
2018-12-31,-0.3221491276104346,0.3221491276104346,1.0,0.0,-0.22713535553121306,0.2816760266448725,0.0,1.0,0.0,1.0
2019-01-02,-0.5295288731919325,0.5295288731919325,1.0,0.0,-0.08527983738548356,0.24067055961927555,1.0,0.0,0.0,1.0
2019-01-03,-0.5546478028646409,0.5546478028646409,1.0,0.0,-0.1959799172763452,0.2361482185598543,0.0,1.0,0.0,1.0
2019-01-04,-0.435171122324041,0.435171122324041,1.0,0.0,-0.4215991071247196,0.16546439303582797,1.0,0.0,0.0,1.0
2019-01-07,-0.30747141085197194,0.30747141085197194,1.0,0.0,-0.42272205409946717,-1.0,1.0,0.0,0.0,1.0
2019-01-08,-0.3090190778335329,0.3090190778335329,1.0,0.0,-0.41571283244535134,-1.0,1.0,0.0,0.0,1.0
2019-01-09,-0.5798179710658719,0.5798179710658719,1.0,0.0,-0.3030634975082226,-1.0,0.0,1.0,0.0,1.0
2019-01-10,-0.6567675089631285,0.6567675089631285,1.0,0.0,-0.3338789482718883,-1.0,0.0,1.0,0.0,1.0
2019-01-11,-0.797002007717646,0.797002007717646,1.0,0.0,-0.5535197371262812,-1.0,0.0,1.0,0.0,1.0
2019-01-14,-0.7923733259664134,0.7923733259664134,1.0,0.0,-0.5545147572395284,-1.0,0.0,1.0,0.0,1.0
2019-01-15,-0.6776076571618355,0.6776076571618355,1.0,0.0,-0.8636654759358988,-1.0,1.0,0.0,0.0,1.0
2019-01-16,-0.6846596085092419,0.6846596085092419,1.0,0.0,-0.8603106885645597,-1.0,1.0,0.0,0.0,1.0
2019-01-17,-0.5450936967858625,0.5450936967858625,1.0,0.0,-0.8217434906783613,-1.0,1.0,0.0,0.0,1.0
2019-01-18,-0.5563506098992358,0.5563506098992358,1.0,0.0,-0.9764023330538198,-1.0,0.0,1.0,0.0,1.0
2019-01-22,-0.37562338753279134,0.37562338753279134,1.0,0.0,-0.7350210006690925,-0.9436416757772802,0.0,1.0,0.0,1.0
2019-01-23,-0.25165871588706357,0.25165871588706357,1.0,0.0,-0.6272217059198707,-1.0,1.0,0.0,0.0,1.0
2019-01-24,-0.435084681524619,0.435084681524619,1.0,0.0,-0.5337718214737607,-1.0,0.0,1.0,0.0,1.0
2019-01-25,-0.47844569742884097,0.47844569742884097,1.0,0.0,-0.46359899380919206,-0.9921203008131191,1.0,0.0,0.0,1.0
2019-01-28,-0.3865912127717371,0.3865912127717371,1.0,0.0,-0.4357925410194848,-0.9630438192025328,1.0,0.0,0.0,1.0
2019-01-29,-0.2760299171183017,0.2760299171183017,1.0,0.0,-0.45484435789626015,-0.9233454531832928,1.0,0.0,0.0,1.0
2019-01-30,-0.32737698857158437,0.32737698857158437,1.0,0.0,-0.14204859559350602,-0.8816360236027462,1.0,0.0,0.0,1.0
2019-01-31,-0.3905365814536653,0.3905365814536653,1.0,0.0,-0.49168252167164256,-0.8832239041684946,0.0,1.0,0.0,1.0
2019-02-01,-0.5852080998051543,0.5852080998051543,1.0,0.0,-0.40591515349919,-0.838021501433342,0.0,1.0,0.0,1.0
2019-02-04,-0.6918172087046915,0.6918172087046915,1.0,0.0,-0.38891705656159176,-0.8214885874463307,0.0,1.0,0.0,1.0
2019-02-05,-0.8957259173864546,0.8957259173864546,1.0,0.0,-0.283890711886934,-0.788764593576273,0.0,1.0,0.0,1.0
2019-02-06,-0.9449491535999555,0.9449491535999555,1.0,0.0,-0.2829484948733516,-0.7915078440325497,0.0,1.0,0.0,1.0
2019-02-07,-1.0,1.0,1.0,0.0,-0.426172967712139,-0.6528662407248261,0.0,1.0,0.0,1.0
2019-02-08,-1.0,1.0,1.0,0.0,-0.35109322995913933,-0.6477669083126919,0.0,1.0,0.0,1.0
2019-02-11,-0.3898011683728668,0.3898011683728668,1.0,0.0,0.3867684111945493,-0.6095278503839159,1.0,0.0,0.0,1.0
2019-02-12,-0.9029951974226198,0.9029951974226198,1.0,0.0,0.8098996035683411,-0.5690219661009198,0.0,1.0,0.0,1.0
2019-02-13,-1.0,1.0,1.0,0.0,1.0,-0.4866432233667305,0.0,1.0,0.0,1.0
2019-02-14,-1.0,1.0,1.0,0.0,1.0,-0.45863521844782834,1.0,0.0,0.0,1.0
2019-02-15,-1.0,1.0,1.0,0.0,1.0,-0.4543115458861839,0.0,1.0,0.0,1.0
2019-02-19,-0.850962662926913,0.850962662926913,1.0,0.0,1.0,-0.37515408813037093,1.0,0.0,0.0,1.0
2019-02-20,-0.46516769052484264,0.46516769052484264,1.0,0.0,1.0,-0.3906979445069152,1.0,0.0,0.0,1.0
2019-02-21,-0.3270510567044071,0.3270510567044071,1.0,0.0,1.0,-0.39268191343500497,1.0,0.0,0.0,1.0
2019-02-22,-0.5533048269816864,0.5533048269816864,1.0,0.0,1.0,-0.3738276756897904,0.0,1.0,0.0,1.0
2019-02-25,-0.4154721218693956,0.4154721218693956,1.0,0.0,0.9764241507184088,-0.35654637691980484,1.0,0.0,0.0,1.0
2019-02-26,-0.23828332638467403,0.23828332638467403,0.0,1.0,0.9385906858344473,-0.33662400041281776,1.0,0.0,0.0,1.0
2019-02-27,-0.4741840362695412,0.4741840362695412,1.0,0.0,0.9324311864645461,-0.2644210926772098,0.0,1.0,0.0,1.0
2019-02-28,-0.423132529947009,0.423132529947009,0.0,1.0,0.9445572855866128,-0.24724570610157812,0.0,1.0,0.0,1.0
2019-03-01,-0.33410436897701806,0.33410436897701806,1.0,0.0,0.9218300406515589,-0.22991130288230988,1.0,0.0,0.0,1.0
2019-03-04,-0.11430315296832659,0.11430315296832659,0.0,1.0,0.9324197744219951,-0.21965115492724893,1.0,0.0,0.0,1.0
2019-03-05,-0.6079081080633686,0.6079081080633686,1.0,0.0,1.0,-0.10778019470885995,0.0,1.0,0.0,1.0
2019-03-06,-1.0,1.0,1.0,0.0,0.9103163028296513,0.6366233168001024,0.0,1.0,0.0,1.0
2019-03-07,-1.0,1.0,1.0,0.0,0.8794126285451329,0.7063241533425416,0.0,1.0,0.0,1.0
2019-03-08,-1.0,1.0,1.0,0.0,0.8332406518293919,0.7346062435246707,0.0,1.0,0.0,1.0
2019-03-11,-1.0,1.0,1.0,0.0,0.816623947110796,0.73378892746804,0.0,1.0,0.0,1.0
2019-03-12,-1.0,1.0,1.0,0.0,0.3792826598496108,0.8725506858932887,0.0,1.0,0.0,1.0
2019-03-13,-1.0,1.0,1.0,0.0,0.2563053057244421,0.8661382094975103,1.0,0.0,0.0,1.0
2019-03-14,-1.0,1.0,1.0,0.0,-0.5900136497323146,0.7899308430242437,0.0,1.0,0.0,1.0
2019-03-15,-1.0,1.0,1.0,0.0,-0.6313571336462143,0.8869902962092248,1.0,0.0,0.0,1.0
2019-03-18,-0.9822346846051646,0.9822346846051646,1.0,0.0,-0.45623922925746485,0.9056147433003763,0.0,1.0,0.0,1.0
2019-03-19,-0.9212995042757173,0.9212995042757173,1.0,0.0,-0.3734315483865747,0.8204641969629258,0.0,1.0,0.0,1.0
2019-03-20,-0.9745607526980802,0.9745607526980802,1.0,0.0,-0.39284578693049055,0.7435784956058531,0.0,1.0,0.0,1.0
2019-03-21,-1.0,1.0,1.0,0.0,-0.28186713863075097,0.7471150679108632,0.0,1.0,0.0,1.0
2019-03-22,-0.7232668637885145,0.7232668637885145,1.0,0.0,-0.128105611535112,0.8214259674074267,1.0,0.0,0.0,1.0
2019-03-25,-0.06708769189959803,0.06708769189959803,1.0,0.0,0.6379747281227022,0.7813297138759443,1.0,0.0,0.0,1.0
2019-03-26,0.885981197570716,-0.885981197570716,1.0,0.0,0.9949184952787736,0.7314657672323784,1.0,0.0,0.5,0.5
2019-03-27,0.9622417149407433,-0.9622417149407433,1.0,0.0,1.0,0.900842387255048,1.0,0.0,0.0,1.0
2019-03-28,1.0,-1.0,0.0,1.0,0.9566401470220722,0.9243158570837522,1.0,0.0,1.0,0.0
2019-03-29,0.878994806270573,-0.878994806270573,0.0,1.0,0.9894877147488955,0.9107263617114786,0.0,1.0,0.0,1.0
2019-04-01,0.8360973172392325,-0.8360973172392325,0.0,1.0,0.9435204561024205,0.8878503169014507,0.0,1.0,0.0,1.0
