Date,MR_IDCC,MR_NICE,Mom_IDCC,Mom_NICE,VB_IDCC,VB_NICE,XSR_IDCC,XSR_NICE,Val_IDCC,Val_NICE
2018-06-01,-0.407162623533931,0.407162623533931,0.0,1.0,0.04640839275024394,-0.9891743557470023,0.0,1.0,1.0,0.0
2018-06-04,-0.59559856460731,0.59559856460731,0.0,1.0,0.08974807982856733,-0.9206702430349367,0.0,1.0,1.0,0.0
2018-06-05,-0.5910075011092641,0.5910075011092641,0.0,1.0,0.03193436715302,-1.0,1.0,0.0,1.0,0.0
2018-06-06,-0.7178166308921994,0.7178166308921994,0.0,1.0,-0.028839860829093796,-1.0,0.0,1.0,1.0,0.0
2018-06-07,-0.7016034224833636,0.7016034224833636,0.0,1.0,-0.05379472509366035,-0.8296232428084661,0.0,1.0,1.0,0.0
2018-06-08,-0.754937609841587,0.754937609841587,1.0,0.0,-0.017467430644353184,-0.7642133297829653,0.0,1.0,0.0,1.0
2018-06-11,-0.7729774427663156,0.7729774427663156,1.0,0.0,-0.026832364165250935,-0.7526737183114337,0.0,1.0,0.0,1.0
2018-06-12,-0.9683437072629518,0.9683437072629518,1.0,0.0,0.10312118258298278,-0.763304062488332,0.0,1.0,0.0,1.0
2018-06-13,-0.8889344534270718,0.8889344534270718,1.0,0.0,0.1690886474375802,-0.7588025384054933,1.0,0.0,0.0,1.0
2018-06-14,-1.0,1.0,1.0,0.0,0.3352933239936173,-0.8130801978015988,0.0,1.0,1.0,0.0
2018-06-15,-1.0,1.0,1.0,0.0,0.4360071913460486,-0.8013240483997656,1.0,0.0,1.0,0.0
2018-06-18,-0.8591961849325788,0.8591961849325788,1.0,0.0,0.5241727276809951,-0.6938291611429033,1.0,0.0,1.0,0.0
2018-06-19,-0.8329186592669463,0.8329186592669463,1.0,0.0,0.6652647520634445,-0.7815821772493892,1.0,0.0,1.0,0.0
2018-06-20,-0.8352872479857041,0.8352872479857041,1.0,0.0,0.5712356592299704,-0.7170965558560384,0.0,1.0,1.0,0.0
2018-06-21,-0.7242742862904114,0.7242742862904114,0.0,1.0,0.6067142244283572,-0.3993913432330287,0.0,1.0,1.0,0.0
2018-06-22,-0.7250300988922704,0.7250300988922704,0.0,1.0,0.5414535380821746,-0.43929652104887296,0.0,1.0,0.0,1.0
2018-06-25,-0.41063677773133483,0.41063677773133483,1.0,0.0,0.9164026699362136,-0.05090479855997351,0.0,1.0,1.0,0.0
2018-06-26,-0.44747564306247395,0.44747564306247395,1.0,0.0,0.9218123468327385,-0.029015874577882725,1.0,0.0,1.0,0.0
2018-06-27,-0.19823866315884106,0.19823866315884106,0.0,1.0,0.9700323759740431,-0.0203817892250583,1.0,0.0,1.0,0.0
2018-06-28,-0.2459430850011824,0.2459430850011824,0.0,1.0,0.765974002384188,0.03650389412052952,1.0,0.0,1.0,0.0
2018-06-29,-0.18133601589250145,0.18133601589250145,0.0,1.0,0.6049536939354591,-0.03791787448858712,0.0,1.0,1.0,0.0
2018-07-02,-0.3781690427012626,0.3781690427012626,0.0,1.0,0.5616050586525619,0.0160725786842711,0.0,1.0,1.0,0.0
2018-07-03,-0.12740638866865547,0.12740638866865547,0.0,1.0,0.6116662261427547,0.041062835362840076,1.0,0.0,1.0,0.0
2018-07-05,-0.6682428890255219,0.6682428890255219,0.0,1.0,0.9788299839468931,0.1981055649753613,0.0,1.0,0.0,1.0
2018-07-06,-0.8306789121808489,0.8306789121808489,0.0,1.0,0.9694257024615381,0.12597943365793066,0.0,1.0,0.0,1.0
2018-07-09,-1.0,1.0,0.0,1.0,0.9960553874188367,0.14949556856166032,0.0,1.0,0.0,1.0
2018-07-10,-0.976089257670219,0.976089257670219,0.0,1.0,0.9508759347509866,0.21887891687904915,1.0,0.0,0.0,1.0
2018-07-11,-0.8094170913037058,0.8094170913037058,0.0,1.0,0.8098860062519035,0.17382449361785385,1.0,0.0,0.0,1.0
2018-07-12,-0.8707943621867174,0.8707943621867174,0.0,1.0,0.8104991208011993,0.31356386708968687,1.0,0.0,0.0,1.0
2018-07-13,-0.7446547933700088,0.7446547933700088,0.0,1.0,0.6428002456505979,0.323065713650373,1.0,0.0,0.0,1.0
2018-07-16,-0.3963434894919426,0.3963434894919426,0.0,1.0,0.7086050089015711,0.5125703781041759,1.0,0.0,1.0,0.0
2018-07-17,-0.29937733392627724,0.29937733392627724,0.0,1.0,0.6742281843848706,0.4562536227550878,1.0,0.0,1.0,0.0
2018-07-18,-0.2906325785720253,0.2906325785720253,0.0,1.0,0.663383297142504,0.4769961433032368,1.0,0.0,1.0,0.0
2018-07-19,-0.3983845449384133,0.3983845449384133,0.0,1.0,0.709313138494723,0.6514010501487674,0.0,1.0,1.0,0.0
2018-07-20,-0.3744885604561873,0.3744885604561873,0.0,1.0,0.6481060589387182,0.5304988927171249,1.0,0.0,1.0,0.0
2018-07-23,-0.0746053670169595,0.0746053670169595,0.0,1.0,1.0,0.6711349542285124,1.0,0.0,1.0,0.0
2018-07-24,-0.07773483250239986,0.07773483250239986,0.0,1.0,0.645644542051412,-0.1821899976245514,1.0,0.0,1.0,0.0
2018-07-25,0.09570572965848133,-0.09570572965848133,0.0,1.0,0.6346544937766679,0.41540939835501384,1.0,0.0,1.0,0.0
2018-07-26,0.08889653552138511,-0.08889653552138511,0.0,1.0,0.46990165940691253,0.22329587807446769,1.0,0.0,1.0,0.0
2018-07-27,0.30684484777732546,-0.30684484777732546,0.0,1.0,0.536133196932139,0.3447893717083709,1.0,0.0,1.0,0.0
2018-07-30,0.15114307376347183,-0.15114307376347183,0.0,1.0,0.5969551207236379,1.0,0.0,1.0,1.0,0.0
2018-07-31,-0.09582751340480672,0.09582751340480672,0.0,1.0,0.5507634775508222,1.0,0.0,1.0,1.0,0.0
2018-08-01,0.1948254497558463,-0.1948254497558463,0.0,1.0,0.5993244009675445,1.0,1.0,0.0,1.0,0.0
2018-08-02,0.3689008692027616,-0.3689008692027616,0.0,1.0,0.023096065016882432,1.0,1.0,0.0,1.0,0.0
2018-08-03,0.527807912966564,-0.527807912966564,0.0,1.0,-0.07981664692732583,1.0,1.0,0.0,1.0,0.0
2018-08-06,0.05089361680492749,-0.05089361680492749,0.0,1.0,-0.07974131365089687,1.0,0.0,1.0,1.0,0.0
2018-08-07,-0.15997020586711252,0.15997020586711252,0.0,1.0,0.04696592270567928,1.0,0.0,1.0,1.0,0.0
2018-08-08,0.03992189096367465,-0.03992189096367465,0.0,1.0,0.016676927196316475,1.0,1.0,0.0,1.0,0.0
2018-08-09,0.08671345965101486,-0.08671345965101486,0.0,1.0,-0.10299090999942383,0.9681572895038667,0.0,1.0,1.0,0.0
2018-08-10,0.3255450849754161,-0.3255450849754161,0.0,1.0,-0.11686299599478607,0.9762230065583345,1.0,0.0,1.0,0.0
2018-08-13,0.24863409807986853,-0.24863409807986853,0.0,1.0,-0.34799700051830207,0.8649523415146237,1.0,0.0,1.0,0.0
2018-08-14,0.144125180318424,-0.144125180318424,0.0,1.0,-0.3555270171780227,0.8460493167540813,0.0,1.0,1.0,0.0
2018-08-15,0.46421579183977246,-0.46421579183977246,0.0,1.0,-0.19341554903246103,0.8488583057792155,1.0,0.0,1.0,0.0
2018-08-16,0.11496490969263579,-0.11496490969263579,1.0,0.0,0.010413720221857365,0.7782142060036513,0.0,1.0,1.0,0.0
2018-08-17,0.34700591574017225,-0.34700591574017225,0.0,1.0,0.0830594098191141,0.7519030923708602,1.0,0.0,1.0,0.0
2018-08-20,0.48473016089623644,-0.48473016089623644,0.0,1.0,-0.18212490137727372,0.794310526861595,1.0,0.0,1.0,0.0
2018-08-21,0.30280282194356317,-0.30280282194356317,0.0,1.0,-0.12679213533798142,0.7622626757640446,0.0,1.0,1.0,0.0
2018-08-22,0.2759962282962251,-0.2759962282962251,0.0,1.0,-0.13184026084274117,0.4752844026814186,1.0,0.0,1.0,0.0
2018-08-23,0.32934487845758825,-0.32934487845758825,0.0,1.0,-0.1381023670754422,0.46306561893933723,1.0,0.0,1.0,0.0
2018-08-24,0.23667523103999052,-0.23667523103999052,0.0,1.0,-0.1618810223088617,0.44101785817949357,0.0,1.0,1.0,0.0
2018-08-27,0.1294003406799837,-0.1294003406799837,0.0,1.0,-0.08217678523560995,-0.40693200679614744,0.0,1.0,1.0,0.0
2018-08-28,0.15603149114761342,-0.15603149114761342,0.0,1.0,-0.24022231980990758,-0.4024457346141334,1.0,0.0,1.0,0.0
2018-08-29,0.288228011223391,-0.288228011223391,0.0,1.0,-0.43093249853699606,-0.40092019241738,1.0,0.0,1.0,0.0
2018-08-30,0.6025899619816442,-0.6025899619816442,0.0,1.0,-0.30060322891821695,-0.4147900592236214,1.0,0.0,1.0,0.0
2018-08-31,0.3260348150209117,-0.3260348150209117,0.0,1.0,-0.3130305141993707,-0.39899892753594296,0.0,1.0,1.0,0.0
2018-09-04,0.6587121694449561,-0.6587121694449561,0.0,1.0,-0.6737022202777031,-0.5556302855701349,1.0,0.0,1.0,0.0
2018-09-05,0.5199114516728078,-0.5199114516728078,0.0,1.0,-0.8922292320159374,-0.47238429989925973,0.0,1.0,1.0,0.0
2018-09-06,0.7200994856155609,-0.7200994856155609,0.0,1.0,-0.8806130468919809,-0.4668427156077152,1.0,0.0,1.0,0.0
2018-09-07,0.6395920266930755,-0.6395920266930755,0.0,1.0,-0.9016408439667745,-0.5671032307631677,0.0,1.0,1.0,0.0
2018-09-10,0.5825322843591005,-0.5825322843591005,0.0,1.0,-0.8609877794832294,-0.6373310594017525,0.0,1.0,1.0,0.0
2018-09-11,0.5542089259587375,-0.5542089259587375,0.0,1.0,-0.9129572597564548,-0.6919669003566485,0.0,1.0,1.0,0.0
2018-09-12,0.4930685954580581,-0.4930685954580581,0.0,1.0,-0.8810118471712117,-0.7475048391043425,1.0,0.0,1.0,0.0
2018-09-13,0.4945095570251679,-0.4945095570251679,0.0,1.0,-1.0,-0.7888688382645257,1.0,0.0,1.0,0.0
2018-09-14,1.0,-1.0,0.0,1.0,-0.9162605558947129,-0.8172077889475177,1.0,0.0,1.0,0.0
2018-09-17,1.0,-1.0,0.0,1.0,-0.883557041384579,-0.7114148779858501,0.0,1.0,1.0,0.0
2018-09-18,1.0,-1.0,0.0,1.0,-0.8253599338460407,-0.9982618874745529,1.0,0.0,1.0,0.0
2018-09-19,0.8159390005957617,-0.8159390005957617,0.0,1.0,-0.6117564884082903,-0.621580421383309,0.0,1.0,1.0,0.0
2018-09-20,0.5355339356922009,-0.5355339356922009,0.0,1.0,-0.4375506940795002,-0.6161737463635134,0.0,1.0,1.0,0.0
2018-09-21,0.7639638381885184,-0.7639638381885184,0.0,1.0,-0.2530895885684715,-0.6029488896601995,1.0,0.0,1.0,0.0
2018-09-24,0.4721854158131797,-0.4721854158131797,0.0,1.0,-0.11258783272465823,-0.600897025972522,0.0,1.0,1.0,0.0
2018-09-25,0.6821645174018199,-0.6821645174018199,0.0,1.0,-0.10454427132241521,-0.5595547324076078,1.0,0.0,1.0,0.0
2018-09-26,0.8825782077925969,-0.8825782077925969,0.0,1.0,-0.0016513547200980498,-0.5212797922621728,1.0,0.0,1.0,0.0
2018-09-27,0.7222163394979294,-0.7222163394979294,0.0,1.0,0.07913756492359593,-0.5575262157859782,0.0,1.0,1.0,0.0
2018-09-28,0.6471339942037393,-0.6471339942037393,0.0,1.0,0.2788389388041008,-0.5341649200573152,1.0,0.0,1.0,0.0
2018-10-01,0.8708055823424574,-0.8708055823424574,0.0,1.0,0.25458265187962636,-0.49650750957941886,1.0,0.0,1.0,0.0
2018-10-02,0.9979072761833265,-0.9979072761833265,0.0,1.0,0.34188575997571086,-0.519719816458508,0.0,1.0,1.0,0.0
2018-10-03,1.0,-1.0,0.0,1.0,0.32871312134341046,-0.34201959275479377,1.0,0.0,1.0,0.0
2018-10-04,1.0,-1.0,0.0,1.0,0.3544768575515957,-0.21059674498147374,0.0,1.0,1.0,0.0
2018-10-05,1.0,-1.0,0.0,1.0,0.5250531959594845,-0.19736012709834228,1.0,0.0,1.0,0.0
2018-10-08,1.0,-1.0,0.0,1.0,0.5099083237568676,-0.042245393641952345,0.0,1.0,1.0,0.0
2018-10-09,1.0,-1.0,0.0,1.0,0.6178270018206744,-0.011623634122298285,1.0,0.0,1.0,0.0
2018-10-10,1.0,-1.0,0.0,1.0,0.9591611620920502,0.08560828389924227,0.0,1.0,1.0,0.0
2018-10-11,1.0,-1.0,0.0,1.0,0.9269335210666211,0.06033432312136228,1.0,0.0,1.0,0.0
2018-10-12,1.0,-1.0,0.0,1.0,0.6956500267214338,0.20887034426977077,1.0,0.0,1.0,0.0
2018-10-15,1.0,-1.0,0.0,1.0,0.8195360513020981,0.23564146097716085,0.0,1.0,1.0,0.0
2018-10-16,1.0,-1.0,0.0,1.0,1.0,0.3484761085074449,0.0,1.0,1.0,0.0
2018-10-17,0.9642982489285232,-0.9642982489285232,0.0,1.0,1.0,0.26645528887514935,0.0,1.0,1.0,0.0
2018-10-18,1.0,-1.0,0.0,1.0,0.9408184744040005,0.3750493966184238,1.0,0.0,1.0,0.0
2018-10-19,1.0,-1.0,0.0,1.0,0.8937314099587096,0.4334913154041632,1.0,0.0,1.0,0.0
2018-10-22,1.0,-1.0,0.0,1.0,0.7478296419693082,0.45761603147042945,1.0,0.0,1.0,0.0
2018-10-23,1.0,-1.0,0.0,1.0,0.7278377946568408,0.7116020924876443,0.0,1.0,1.0,0.0
2018-10-24,1.0,-1.0,0.0,1.0,0.9723305018912675,0.6890667160879257,1.0,0.0,1.0,0.0
2018-10-25,1.0,-1.0,0.0,1.0,1.0,0.6987786908056173,0.0,1.0,1.0,0.0
2018-10-26,1.0,-1.0,0.0,1.0,0.9810956308427966,0.682436637062444,0.0,1.0,1.0,0.0
2018-10-29,1.0,-1.0,0.0,1.0,0.9192318333471814,0.6703602566353146,1.0,0.0,1.0,0.0
2018-10-30,0.9327578272346398,-0.9327578272346398,0.0,1.0,1.0,0.7552568531104644,0.0,1.0,1.0,0.0
2018-10-31,0.8393067914138161,-0.8393067914138161,0.0,1.0,1.0,0.6819395357349086,1.0,0.0,1.0,0.0
2018-11-01,0.3932670308151049,-0.3932670308151049,0.0,1.0,1.0,0.5855283074072902,0.0,1.0,1.0,0.0
2018-11-02,0.3281046633405382,-0.3281046633405382,0.0,1.0,1.0,0.5997448911782657,0.0,1.0,1.0,0.0
2018-11-05,0.09416580633606977,-0.09416580633606977,0.0,1.0,1.0,0.4890754973288325,0.0,1.0,1.0,0.0
2018-11-06,-0.0710867026009316,0.0710867026009316,1.0,0.0,1.0,0.5126689653661306,0.0,1.0,1.0,0.0
2018-11-07,-0.09094570736013617,0.09094570736013617,0.0,1.0,0.8388430857774527,0.3006586594155518,1.0,0.0,1.0,0.0
2018-11-08,0.03325572333955978,-0.03325572333955978,0.0,1.0,0.715455365907295,0.5573272483081197,1.0,0.0,1.0,0.0
2018-11-09,0.2948229725959156,-0.2948229725959156,0.0,1.0,0.8422173188838854,0.4982616658832877,1.0,0.0,1.0,0.0
2018-11-12,0.4887354743810985,-0.4887354743810985,0.0,1.0,0.8690822203584834,0.39495160382499866,1.0,0.0,1.0,0.0
2018-11-13,0.35290929607472254,-0.35290929607472254,0.0,1.0,0.7199560294716055,0.4319471228676411,0.0,1.0,1.0,0.0
2018-11-14,0.2508361580348793,-0.2508361580348793,0.0,1.0,0.7035549463047551,0.43702932812405376,0.0,1.0,1.0,0.0
2018-11-15,0.08664866005216978,-0.08664866005216978,0.0,1.0,0.6338217541865526,0.4284615395306327,1.0,0.0,1.0,0.0
2018-11-16,0.20098358572651775,-0.20098358572651775,0.0,1.0,0.5886315432408937,0.40546899556572596,1.0,0.0,1.0,0.0
2018-11-19,0.25442462958542844,-0.25442462958542844,0.0,1.0,0.602339640964079,0.492070846659836,0.0,1.0,1.0,0.0
2018-11-20,0.5995414713050848,-0.5995414713050848,0.0,1.0,0.68326609469954,0.4264356162013608,1.0,0.0,1.0,0.0
2018-11-21,0.46913342999102825,-0.46913342999102825,0.0,1.0,0.4803316518159541,0.3093372383044205,0.0,1.0,1.0,0.0
2018-11-23,0.5044667952039508,-0.5044667952039508,0.0,1.0,0.4390365751380429,0.31440299808737526,1.0,0.0,1.0,0.0
2018-11-26,0.38747483424481455,-0.38747483424481455,0.0,1.0,0.39989269793323434,0.2376552328405407,1.0,0.0,1.0,0.0
2018-11-27,0.5205136901680105,-0.5205136901680105,0.0,1.0,0.3473236195896144,0.15226829199045153,1.0,0.0,1.0,0.0
2018-11-28,0.41953332987021663,-0.41953332987021663,0.0,1.0,0.27281007798610524,0.12438482769435245,1.0,0.0,1.0,0.0
2018-11-29,0.33119615185215395,-0.33119615185215395,0.0,1.0,0.2448470911056734,0.07595532563323697,0.0,1.0,1.0,0.0
2018-11-30,0.1776379767414128,-0.1776379767414128,0.0,1.0,-0.16198774652106143,0.07165170187718484,0.0,1.0,1.0,0.0
2018-12-03,0.02763393576458443,-0.02763393576458443,0.0,1.0,-0.16299293628260772,0.030919327658983774,0.0,1.0,1.0,0.0
2018-12-04,0.4094235326945377,-0.4094235326945377,0.0,1.0,-0.13035099525550828,0.053644760012717944,1.0,0.0,1.0,0.0
2018-12-06,0.3039040876394928,-0.3039040876394928,0.0,1.0,-0.22165250629449595,0.0906870778644603,0.0,1.0,1.0,0.0
2018-12-07,0.6204970962406041,-0.6204970962406041,0.0,1.0,-0.1567640438779955,0.10474168918797858,1.0,0.0,1.0,0.0
2018-12-10,0.4410560912545863,-0.4410560912545863,0.0,1.0,-0.1429095814144285,-0.5616825925482243,0.0,1.0,1.0,0.0
2018-12-11,0.3115533439824648,-0.3115533439824648,0.0,1.0,-0.24298835681526784,-0.5785694681679863,0.0,1.0,1.0,0.0
2018-12-12,0.35024966353495,-0.35024966353495,0.0,1.0,-0.374840760028087,-0.5721633076487574,1.0,0.0,1.0,0.0
2018-12-13,0.5968652750954384,-0.5968652750954384,0.0,1.0,-0.3642210028951634,-0.657507107086012,1.0,0.0,1.0,0.0
2018-12-14,0.5836021522961502,-0.5836021522961502,0.0,1.0,-0.3976512031060461,-0.6386606596499125,0.0,1.0,1.0,0.0
2018-12-17,0.536178318850763,-0.536178318850763,0.0,1.0,-0.5410025712919454,-0.6542646116305758,0.0,1.0,1.0,0.0
2018-12-18,0.5547165431795146,-0.5547165431795146,0.0,1.0,-0.5555479128799655,-0.7791790040553246,1.0,0.0,1.0,0.0
2018-12-19,0.8108423854294664,-0.8108423854294664,0.0,1.0,-0.5242203009121935,-1.0,1.0,0.0,1.0,0.0
2018-12-20,1.0,-1.0,0.0,1.0,-0.7662318481990744,-0.9343403287071942,1.0,0.0,1.0,0.0
2018-12-21,1.0,-1.0,0.0,1.0,-0.3894821609459568,-0.8640656911922368,1.0,0.0,1.0,0.0
2018-12-24,1.0,-1.0,0.0,1.0,-0.28870040281253917,-0.796282531535517,1.0,0.0,1.0,0.0
2018-12-26,1.0,-1.0,0.0,1.0,-0.16277796602430283,-0.5274247057811214,1.0,0.0,1.0,0.0
2018-12-27,1.0,-1.0,0.0,1.0,-0.10757466728204977,-0.5261888131126827,0.0,1.0,1.0,0.0
2018-12-28,1.0,-1.0,0.0,1.0,-0.16625594361545387,-0.6905922425048617,0.0,1.0,1.0,0.0
2018-12-31,1.0,-1.0,0.0,1.0,-0.1923014516167213,-0.6288957271904392,1.0,0.0,1.0,0.0
2019-01-02,0.9317487046274977,-0.9317487046274977,0.0,1.0,-0.28449673786389057,-0.6191233590791665,0.0,1.0,1.0,0.0
2019-01-03,1.0,-1.0,0.0,1.0,-0.360422785674861,-0.5982491874116324,0.0,1.0,1.0,0.0
2019-01-04,0.7299563959947726,-0.7299563959947726,0.0,1.0,-0.3439693134650927,-0.35307764703661204,0.0,1.0,1.0,0.0
2019-01-07,0.6503369657121083,-0.6503369657121083,0.0,1.0,-0.3472314291881301,-0.37518869268194,0.0,1.0,1.0,0.0
2019-01-08,0.4201985565619092,-0.4201985565619092,0.0,1.0,-0.3183066649459791,-0.3157736281928474,0.0,1.0,1.0,0.0
2019-01-09,0.3530070313739704,-0.3530070313739704,0.0,1.0,-0.330239341513709,-0.2973339250040237,0.0,1.0,1.0,0.0
2019-01-10,0.21980894261997116,-0.21980894261997116,0.0,1.0,-0.31572048766166777,-0.23452701848308846,0.0,1.0,1.0,0.0
2019-01-11,0.10866084755869096,-0.10866084755869096,0.0,1.0,-0.2825823875208639,-0.21200836025892797,0.0,1.0,1.0,0.0
2019-01-14,0.020417424779347784,-0.020417424779347784,0.0,1.0,-0.297170626358437,-0.012335820072805719,0.0,1.0,1.0,0.0
2019-01-15,-0.0609253288448365,0.0609253288448365,0.0,1.0,-0.27493458029840495,0.04391405452376948,1.0,0.0,1.0,0.0
2019-01-16,-0.22696101926049914,0.22696101926049914,1.0,0.0,-0.2311718955019953,-0.017223060313092637,0.0,1.0,1.0,0.0
2019-01-17,-0.3360029025463045,0.3360029025463045,1.0,0.0,-0.20045415087447951,0.041182484448609995,0.0,1.0,1.0,0.0
2019-01-18,-0.2277778122278746,0.2277778122278746,1.0,0.0,-0.28304240989510393,0.06965691809260596,1.0,0.0,1.0,0.0
2019-01-22,-0.12664122809272438,0.12664122809272438,1.0,0.0,-0.3825384890642405,0.03533456423377682,1.0,0.0,1.0,0.0
2019-01-23,-0.15545984826130907,0.15545984826130907,1.0,0.0,-1.0,0.03993642343373977,1.0,0.0,1.0,0.0
2019-01-24,-0.2134375062583538,0.2134375062583538,1.0,0.0,-1.0,-0.04538766842147674,0.0,1.0,1.0,0.0
2019-01-25,-0.14097999404825615,0.14097999404825615,0.0,1.0,-1.0,-0.3347686791084253,1.0,0.0,1.0,0.0
2019-01-28,-0.10405453278223808,0.10405453278223808,0.0,1.0,-1.0,-0.3240695125619873,1.0,0.0,1.0,0.0
2019-01-29,-0.03942815043751331,0.03942815043751331,0.0,1.0,-1.0,-0.2814262446687569,1.0,0.0,1.0,0.0
2019-01-30,-0.11211563748946775,0.11211563748946775,0.0,1.0,-1.0,-0.23931959527436536,0.0,1.0,1.0,0.0
2019-01-31,-0.19101176854046875,0.19101176854046875,0.0,1.0,-1.0,-0.2597541265596032,1.0,0.0,1.0,0.0
2019-02-01,-0.09460439699099703,0.09460439699099703,0.0,1.0,-1.0,-0.3867772542937312,1.0,0.0,1.0,0.0
2019-02-04,-0.1910358287188726,0.1910358287188726,0.0,1.0,-1.0,-0.5925908198196356,0.0,1.0,1.0,0.0
2019-02-05,-0.18476232727705325,0.18476232727705325,0.0,1.0,-1.0,-0.5760829823853777,1.0,0.0,1.0,0.0
2019-02-06,-0.21502523250934433,0.21502523250934433,0.0,1.0,-1.0,-0.516912019963399,0.0,1.0,1.0,0.0
2019-02-07,-0.14243914642156644,0.14243914642156644,0.0,1.0,-1.0,-0.30487273268790177,1.0,0.0,1.0,0.0
2019-02-08,-0.19457593088366418,0.19457593088366418,0.0,1.0,-1.0,-0.2969703226373464,1.0,0.0,1.0,0.0
2019-02-11,-0.2482785680023131,0.2482785680023131,1.0,0.0,-1.0,-0.24823017561584035,0.0,1.0,1.0,0.0
2019-02-12,-0.2935242980605653,0.2935242980605653,0.0,1.0,-0.9541771176079461,-1.0,1.0,0.0,1.0,0.0
2019-02-13,-0.3537743531416542,0.3537743531416542,0.0,1.0,-0.9415785991899743,-1.0,0.0,1.0,1.0,0.0
2019-02-14,-0.21521287446785242,0.21521287446785242,0.0,1.0,-0.9421591207764057,-0.43954574168313154,1.0,0.0,1.0,0.0
2019-02-15,-0.30441346355330157,0.30441346355330157,0.0,1.0,-0.9669600582197155,-0.23394496384209587,0.0,1.0,1.0,0.0
2019-02-19,-0.28960334258906284,0.28960334258906284,0.0,1.0,-0.9562641667028625,-0.07192080073387591,0.0,1.0,1.0,0.0
2019-02-20,-0.1921487852523105,0.1921487852523105,0.0,1.0,-0.9353760876127867,-0.1380072502128987,1.0,0.0,1.0,0.0
2019-02-21,0.3162952054388744,-0.3162952054388744,0.0,1.0,-0.41274736472204177,-0.14781725662360137,1.0,0.0,1.0,0.0
2019-02-22,0.5774863355907466,-0.5774863355907466,0.0,1.0,-0.3512817821939996,-0.12485358581899668,1.0,0.0,1.0,0.0
2019-02-25,0.4718734592647286,-0.4718734592647286,0.0,1.0,-0.2929381964550885,-0.05091899238336037,1.0,0.0,1.0,0.0
2019-02-26,0.5052439421109511,-0.5052439421109511,0.0,1.0,-0.27324783684057147,0.01926771911367667,0.0,1.0,1.0,0.0
2019-02-27,0.3731433058424377,-0.3731433058424377,0.0,1.0,-0.22609342772442612,0.11382689566864539,0.0,1.0,1.0,0.0
2019-02-28,0.3589336615494256,-0.3589336615494256,0.0,1.0,-0.23827585890707922,0.11733971966334145,1.0,0.0,1.0,0.0
2019-03-01,0.6614986956393459,-0.6614986956393459,0.0,1.0,-0.15204517016819663,0.10091458004715438,1.0,0.0,1.0,0.0
2019-03-04,0.6202467368966446,-0.6202467368966446,0.0,1.0,-0.14080520595001242,0.2664666236825992,0.0,1.0,1.0,0.0
2019-03-05,0.4055289441420133,-0.4055289441420133,0.0,1.0,-0.04695483756679171,0.28713451418088315,0.0,1.0,1.0,0.0
2019-03-06,0.5828553196772248,-0.5828553196772248,0.0,1.0,-0.0019261087399800303,0.3828331670818076,1.0,0.0,1.0,0.0
2019-03-07,0.8665602664064643,-0.8665602664064643,0.0,1.0,0.13719239349057438,0.4428349791016191,1.0,0.0,1.0,0.0
2019-03-08,0.8416983432122995,-0.8416983432122995,0.0,1.0,0.16176720437922837,0.4430211537716559,1.0,0.0,1.0,0.0
2019-03-11,0.6068382921307529,-0.6068382921307529,0.0,1.0,0.2507572948224346,0.4125657885629522,0.0,1.0,1.0,0.0
2019-03-12,0.7005786893948334,-0.7005786893948334,0.0,1.0,0.243994350196027,0.3800802138229748,1.0,0.0,1.0,0.0
2019-03-13,0.5937960502585679,-0.5937960502585679,0.0,1.0,0.2808370641907868,0.3346814844616055,0.0,1.0,1.0,0.0
2019-03-14,0.6669285565230803,-0.6669285565230803,0.0,1.0,0.27346821621358924,0.268347126604173,1.0,0.0,1.0,0.0
2019-03-15,0.5410449160192394,-0.5410449160192394,0.0,1.0,0.32066564987563906,-0.7304139786499169,0.0,1.0,1.0,0.0
2019-03-18,0.7233821623881045,-0.7233821623881045,0.0,1.0,0.32003458264873386,-0.9185697614889534,1.0,0.0,1.0,0.0
2019-03-19,0.7370870425103637,-0.7370870425103637,0.0,1.0,0.3426816698629743,-0.9441988712890849,1.0,0.0,1.0,0.0
2019-03-20,0.8361903430462863,-0.8361903430462863,0.0,1.0,0.37227754572722843,-0.8668291214669073,1.0,0.0,1.0,0.0
2019-03-21,0.6702033267226517,-0.6702033267226517,0.0,1.0,0.3609604429864742,-0.7519499697127862,0.0,1.0,1.0,0.0
2019-03-22,0.9779041229609065,-0.9779041229609065,0.0,1.0,0.5326453591537903,-0.540445328742034,1.0,0.0,1.0,0.0
2019-03-25,0.8339736950875299,-0.8339736950875299,0.0,1.0,0.6194675678410683,-0.5641739456218798,0.0,1.0,1.0,0.0
2019-03-26,0.8086508329335025,-0.8086508329335025,0.0,1.0,0.6525585521624697,-0.4719191775370617,1.0,0.0,1.0,0.0
2019-03-27,0.8292633212417202,-0.8292633212417202,0.0,1.0,0.6088383107620681,-0.464216222302994,1.0,0.0,1.0,0.0
2019-03-28,0.770153682743394,-0.770153682743394,0.0,1.0,0.6250909160590492,-0.38724927084702504,1.0,0.0,1.0,0.0
2019-03-29,0.7425944605150104,-0.7425944605150104,0.0,1.0,0.50619215372777,0.20720411173564418,1.0,0.0,1.0,0.0
2019-04-01,0.568636458810914,-0.568636458810914,0.0,1.0,0.6102630885329177,0.16551245348479626,0.0,1.0,1.0,0.0
