Date,MR_AXSM,MR_EXEL,Mom_AXSM,Mom_EXEL,VB_AXSM,VB_EXEL,XSR_AXSM,XSR_EXEL,Val_AXSM,Val_EXEL
2018-05-25,-0.522857725728361,-0.522857725728361,1.0,0.0,-0.06643501522101494,0.9093980565798971,0.0,1.0,0.0,1.0
2018-05-29,-0.4633445033306198,-0.4633445033306198,1.0,0.0,-0.4196028201022384,0.8651908860597487,0.0,1.0,0.0,1.0
2018-05-30,-0.44367969702982324,-0.44367969702982324,1.0,0.0,-0.4284493534077054,0.8683861405855207,1.0,0.0,0.0,1.0
2018-05-31,-0.4790134410082153,-0.4790134410082153,1.0,0.0,-0.5073158442287142,0.8245219359131838,0.0,1.0,0.0,1.0
2018-06-01,-0.5594763675861346,-0.5594763675861346,1.0,0.0,-0.4723969048579673,0.5707296838618806,0.0,1.0,0.0,1.0
2018-06-04,-0.457445352646491,-0.457445352646491,1.0,0.0,-0.4692903473305367,0.5572121743535571,0.0,1.0,0.0,1.0
2018-06-05,-0.632684371994777,-0.632684371994777,1.0,0.0,-0.37661312392467583,0.5386887991886697,0.0,1.0,0.0,1.0
2018-06-06,-0.6078852981004482,-0.6078852981004482,1.0,0.0,-0.4039579587894297,0.5101617129270686,0.0,1.0,0.0,1.0
2018-06-07,-0.44332909084678,-0.44332909084678,1.0,0.0,-0.40783735580860603,0.5081361093311483,0.0,1.0,0.0,1.0
2018-06-08,-0.4050790277870063,-0.4050790277870063,1.0,0.0,-0.4025352879755238,-0.6675571340792574,1.0,0.0,0.0,1.0
2018-06-11,-0.27273185846620696,-0.27273185846620696,1.0,0.0,-0.37648262805331734,-0.8086821330393797,1.0,0.0,0.0,1.0
2018-06-12,-0.4719272242408818,-0.4719272242408818,1.0,0.0,-0.25025833365786515,-1.0,0.0,1.0,0.0,1.0
2018-06-13,-0.310830804730888,-0.310830804730888,1.0,0.0,-0.20603936194033826,-1.0,1.0,0.0,0.0,1.0
2018-06-14,-0.31848783685688103,-0.31848783685688103,1.0,0.0,-0.22215685980843258,-0.9827416636538506,1.0,0.0,0.0,1.0
2018-06-15,-0.15727000920679293,-0.15727000920679293,1.0,0.0,-0.1446046257160832,-1.0,1.0,0.0,0.0,1.0
2018-06-18,-0.16219899560979062,-0.16219899560979062,1.0,0.0,-0.15421260401165815,-1.0,0.0,1.0,0.0,1.0
2018-06-19,0.08001208635954762,0.08001208635954762,1.0,0.0,-0.02800045614952849,-1.0,1.0,0.0,0.0,1.0
2018-06-20,-0.09141857369799672,-0.09141857369799672,1.0,0.0,0.009786265219957497,-0.9559903415351425,1.0,0.0,0.0,1.0
2018-06-21,-0.3689789582668558,-0.3689789582668558,1.0,0.0,0.21638157287942636,-1.0,0.0,1.0,0.0,1.0
2018-06-22,-0.32868766652063536,-0.32868766652063536,1.0,0.0,0.23996335586001408,-0.990111843290669,0.0,1.0,0.0,1.0
2018-06-25,-0.06443419156321394,-0.06443419156321394,1.0,0.0,0.2814532314658967,-0.9567001208843299,1.0,0.0,0.0,1.0
2018-06-26,-0.2960328399528745,-0.2960328399528745,1.0,0.0,0.4061587717447299,-0.6585614823376748,1.0,0.0,0.0,1.0
2018-06-27,-0.22191064076136735,-0.22191064076136735,1.0,0.0,0.42730446930204286,-0.6859486199832837,1.0,0.0,0.0,1.0
2018-06-28,-0.2245039014765238,-0.2245039014765238,1.0,0.0,0.5170682535714547,-0.6604430658876417,1.0,0.0,0.0,1.0
2018-06-29,-0.17988732673788213,-0.17988732673788213,1.0,0.0,0.4625437699982143,-0.6486704275357813,1.0,0.0,0.0,1.0
2018-07-02,-0.1112901814428278,-0.1112901814428278,1.0,0.0,0.47899690166889614,-0.6540324768090343,1.0,0.0,0.0,1.0
2018-07-03,-0.20661810223251104,-0.20661810223251104,1.0,0.0,0.3666787541073725,-0.5942134518181229,0.0,1.0,0.0,1.0
2018-07-05,-0.1685095348095216,-0.1685095348095216,1.0,0.0,0.3671591970274487,-0.5250144902846928,0.0,1.0,0.0,1.0
2018-07-06,-0.08527734135925422,-0.08527734135925422,1.0,0.0,0.34361454896509397,-0.5915624317108147,1.0,0.0,0.0,1.0
2018-07-09,0.02504050266975653,0.02504050266975653,1.0,0.0,0.3548033236001484,-0.569686646233635,1.0,0.0,0.0,1.0
2018-07-10,0.060807674259315755,0.060807674259315755,1.0,0.0,0.3544982230476075,-0.5691904426033724,1.0,0.0,0.0,1.0
2018-07-11,0.09998443909394253,0.09998443909394253,1.0,0.0,0.18566936312239346,-0.5502718886808653,1.0,0.0,0.0,1.0
2018-07-12,0.08183634964592276,0.08183634964592276,1.0,0.0,0.1342144877562178,-0.5048906820856403,1.0,0.0,1.0,0.0
2018-07-13,0.013584893689852539,0.013584893689852539,1.0,0.0,0.16316184512780277,-0.48368561204916155,0.0,1.0,1.0,0.0
2018-07-16,0.2816234846337698,0.2816234846337698,1.0,0.0,0.061603886928255136,-0.3834912630840572,0.0,1.0,0.0,1.0
2018-07-17,0.16685071414441663,0.16685071414441663,1.0,0.0,0.08067276573604819,-0.37663611351121534,0.0,1.0,0.0,1.0
2018-07-18,0.2136177978606763,0.2136177978606763,1.0,0.0,-0.24411527100238029,-0.3743780986695039,0.0,1.0,0.0,1.0
2018-07-19,0.4322430857356562,0.4322430857356562,1.0,0.0,-0.2796637534198575,-0.4375126764868685,1.0,0.0,0.0,1.0
2018-07-20,0.3773447648698484,0.3773447648698484,1.0,0.0,-0.8813488888191376,-0.4330062472510087,0.0,1.0,0.0,1.0
2018-07-23,0.585862480918217,0.585862480918217,1.0,0.0,-0.6750388499882508,-0.4397951197915688,1.0,0.0,0.0,1.0
2018-07-24,1.0,1.0,0.0,1.0,-0.8978399572357239,-0.4322992443059269,1.0,0.0,0.0,1.0
2018-07-25,1.0,1.0,0.0,1.0,-0.815205345747538,-0.8320733015843185,1.0,0.0,1.0,0.0
2018-07-26,1.0,1.0,0.0,1.0,-0.25537351164533834,-0.7267068834863896,1.0,0.0,1.0,0.0
2018-07-27,1.0,1.0,0.0,1.0,-0.23466799918252806,-0.7007981274936649,1.0,0.0,1.0,0.0
2018-07-30,1.0,1.0,0.0,1.0,-0.21858701503927888,-0.6556066481815187,0.0,1.0,1.0,0.0
2018-07-31,1.0,1.0,0.0,1.0,-0.1805973636730013,-0.5388122712984313,0.0,1.0,1.0,0.0
2018-08-01,1.0,1.0,0.0,1.0,-0.28409238970794,-0.5232110885842597,0.0,1.0,1.0,0.0
2018-08-02,1.0,1.0,0.0,1.0,-0.2825948782654906,-0.12539363599097628,1.0,0.0,1.0,0.0
2018-08-03,1.0,1.0,0.0,1.0,-0.2547664697103942,0.09798503186222861,0.0,1.0,1.0,0.0
2018-08-06,1.0,1.0,0.0,1.0,-0.24784501456740715,0.44230879940323276,1.0,0.0,1.0,0.0
2018-08-07,1.0,1.0,0.0,1.0,-0.12021703574996757,0.49500459538175645,0.0,1.0,1.0,0.0
2018-08-08,1.0,1.0,0.0,1.0,-0.08544822091970117,0.5647911106440788,1.0,0.0,1.0,0.0
2018-08-09,1.0,1.0,0.0,1.0,-0.053067332610233595,0.5599881431940431,0.0,1.0,1.0,0.0
2018-08-10,1.0,1.0,0.0,1.0,-0.019394368495842838,0.5820067922798041,1.0,0.0,1.0,0.0
2018-08-13,1.0,1.0,0.0,1.0,-0.012222407096740705,0.6278755371344046,0.0,1.0,1.0,0.0
2018-08-14,1.0,1.0,0.0,1.0,-0.0579749597415012,0.6229705132652229,1.0,0.0,1.0,0.0
2018-08-15,1.0,1.0,0.0,1.0,-0.019668963087065176,0.6507035653736307,1.0,0.0,1.0,0.0
2018-08-16,1.0,1.0,0.0,1.0,0.007121738312555224,0.6792512920229036,1.0,0.0,1.0,0.0
2018-08-17,0.9837130356312848,0.9837130356312848,0.0,1.0,0.2808679922384953,0.737594820942026,0.0,1.0,0.0,1.0
2018-08-20,1.0,1.0,0.0,1.0,0.36991068525965953,0.8154687618581291,0.0,1.0,0.0,1.0
2018-08-21,1.0,1.0,0.0,1.0,0.3762913387471327,0.8293209786648932,1.0,0.0,0.0,1.0
2018-08-22,0.8290290799074195,0.8290290799074195,0.0,1.0,0.6404058205637843,0.838437037577169,0.0,1.0,0.0,1.0
2018-08-23,0.6845134305165106,0.6845134305165106,0.0,1.0,0.3142122601872224,0.7934753322439518,0.0,1.0,0.0,1.0
2018-08-24,0.7200346758340913,0.7200346758340913,0.0,1.0,0.2937015626456479,0.788543080401175,0.0,1.0,0.0,1.0
2018-08-27,0.6806337526663095,0.6806337526663095,0.0,1.0,0.3180291933724593,0.8451770574090265,1.0,0.0,0.0,1.0
2018-08-28,0.060555362332376864,0.060555362332376864,0.0,1.0,0.9401382604825643,0.8180796839921353,0.0,1.0,0.0,1.0
2018-08-29,-0.3564384194284323,-0.3564384194284323,0.0,1.0,1.0,0.8437956342489298,0.0,1.0,0.0,1.0
2018-08-30,-0.49319872621679356,-0.49319872621679356,1.0,0.0,0.9611460883801614,0.5099746335603638,0.0,1.0,0.0,1.0
2018-08-31,-0.4527567208279666,-0.4527567208279666,1.0,0.0,0.9262275670633524,0.27242264735563954,0.0,1.0,0.0,1.0
2018-09-04,-0.5385840494812666,-0.5385840494812666,1.0,0.0,0.8718205875565838,0.24673027959417307,0.0,1.0,0.0,1.0
2018-09-05,-0.41345749878359456,-0.41345749878359456,1.0,0.0,0.907137932220014,0.24877958599259717,1.0,0.0,0.0,1.0
2018-09-06,-0.3892895316357452,-0.3892895316357452,1.0,0.0,0.8767515439568054,0.2426204129908979,0.0,1.0,0.0,1.0
2018-09-07,-0.3326586015849763,-0.3326586015849763,1.0,0.0,0.883708554960508,0.23026837618942955,1.0,0.0,0.0,1.0
2018-09-10,-0.1434292214792876,-0.1434292214792876,0.0,1.0,0.8338085483179765,0.23170697964667336,1.0,0.0,0.0,1.0
2018-09-11,-0.16610775290005145,-0.16610775290005145,1.0,0.0,0.8030458617471471,0.33087901193523944,0.0,1.0,0.0,1.0
2018-09-12,-0.04712103630534928,-0.04712103630534928,1.0,0.0,0.7853111230726223,0.3208159228523681,0.0,1.0,0.0,1.0
2018-09-13,0.11949416778762478,0.11949416778762478,1.0,0.0,0.825478504641309,0.30829560403330186,1.0,0.0,0.0,1.0
2018-09-14,0.08538593013664764,0.08538593013664764,1.0,0.0,0.8066175149606033,0.3315912788299367,1.0,0.0,0.0,1.0
2018-09-17,-0.027855149336849707,-0.027855149336849707,1.0,0.0,0.8419239734300292,0.3850366939899265,0.0,1.0,0.0,1.0
2018-09-18,-0.12827763246482612,-0.12827763246482612,1.0,0.0,0.6703234777663427,0.2269577511631906,1.0,0.0,0.0,1.0
2018-09-19,0.06422456956099519,0.06422456956099519,1.0,0.0,0.75859823766764,0.21136887837905682,1.0,0.0,0.0,1.0
2018-09-20,-0.1122368256643148,-0.1122368256643148,1.0,0.0,0.6341528904723361,0.3229456029746313,0.0,1.0,0.0,1.0
2018-09-21,-0.10570062318248064,-0.10570062318248064,1.0,0.0,0.6101055245066297,0.30906125140474694,0.0,1.0,0.0,1.0
2018-09-24,-0.18445410240440221,-0.18445410240440221,1.0,0.0,0.5868593131450709,0.2933317915082743,0.0,1.0,0.0,1.0
2018-09-25,-0.3399062534616676,-0.3399062534616676,1.0,0.0,0.5494848019071866,0.18917388093432838,0.0,1.0,0.0,1.0
2018-09-26,-0.2329683770735215,-0.2329683770735215,1.0,0.0,-0.13992501584429057,0.1702415713725621,1.0,0.0,0.0,1.0
2018-09-27,-0.3757972527844675,-0.3757972527844675,1.0,0.0,-0.4085251769641739,0.07718257285086805,1.0,0.0,0.0,1.0
2018-09-28,-0.47602854412393575,-0.47602854412393575,1.0,0.0,-0.45467460398120624,0.06812787438436106,0.0,1.0,0.0,1.0
2018-10-01,-0.6724750368956044,-0.6724750368956044,1.0,0.0,-0.3767223167823474,0.041110664509342046,0.0,1.0,0.0,1.0
2018-10-02,-0.42789852841940934,-0.42789852841940934,1.0,0.0,-0.28222574363636244,0.03174431426370276,1.0,0.0,0.0,1.0
2018-10-03,-0.7897557037832025,-0.7897557037832025,1.0,0.0,-0.15548523158464597,0.01612294136977116,0.0,1.0,0.0,1.0
2018-10-04,-0.5460341668179448,-0.5460341668179448,1.0,0.0,-0.09061734708758043,0.008263329578773423,1.0,0.0,0.0,1.0
2018-10-05,-0.6428756405569912,-0.6428756405569912,1.0,0.0,-0.0801729778852734,0.0072461007458551295,0.0,1.0,0.0,1.0
2018-10-08,-0.35698813591848105,-0.35698813591848105,1.0,0.0,-0.0929173765822796,-0.012278599616700836,1.0,0.0,0.0,1.0
2018-10-09,-0.14267558905811956,-0.14267558905811956,1.0,0.0,-0.07553096996879177,-0.36499569427164624,1.0,0.0,0.0,1.0
2018-10-10,0.10307050517411064,0.10307050517411064,1.0,0.0,-0.06630076433464234,-0.19796804094213255,0.0,1.0,0.0,1.0
2018-10-11,-0.053112124193484773,-0.053112124193484773,1.0,0.0,-0.08906368786909684,-0.19544137653033997,0.0,1.0,0.0,1.0
2018-10-12,0.02410575954172414,0.02410575954172414,1.0,0.0,-0.07346122480134791,-0.20726210776055237,1.0,0.0,0.0,1.0
2018-10-15,-0.17043577692345557,-0.17043577692345557,1.0,0.0,-0.12627614031543688,-0.45544267825780843,0.0,1.0,0.0,1.0
2018-10-16,-0.4905652706653401,-0.4905652706653401,1.0,0.0,-0.09975863435820814,-0.4347984140840806,1.0,0.0,0.0,1.0
2018-10-17,-0.8935267941136066,-0.8935267941136066,1.0,0.0,-0.02351968862835068,-0.4547637868908951,0.0,1.0,0.0,1.0
2018-10-18,-0.9635964043732573,-0.9635964043732573,1.0,0.0,-0.025710967514752443,-0.490367361347219,0.0,1.0,0.0,1.0
2018-10-19,-0.9326168373523139,-0.9326168373523139,1.0,0.0,0.04387788832671781,-0.5037836135206845,0.0,1.0,0.0,1.0
2018-10-22,-0.6269401450055455,-0.6269401450055455,1.0,0.0,0.10146436541445722,-0.4311864857960539,1.0,0.0,0.0,1.0
2018-10-23,-0.5510001958926823,-0.5510001958926823,1.0,0.0,0.08031701623669876,-0.45409457031462347,0.0,1.0,0.0,1.0
2018-10-24,-0.3164694846700142,-0.3164694846700142,1.0,0.0,0.06140379504567409,-0.37495135402423146,0.0,1.0,0.0,1.0
2018-10-25,-0.47558810984075395,-0.47558810984075395,1.0,0.0,0.048751594841695174,-0.34841745658255163,1.0,0.0,0.0,1.0
2018-10-26,-0.45625806512109074,-0.45625806512109074,1.0,0.0,0.0332516371632523,-0.18072113602329815,0.0,1.0,0.0,1.0
2018-10-29,-0.26262868384335236,-0.26262868384335236,1.0,0.0,-0.01107890775029191,0.005440866376505042,0.0,1.0,0.0,1.0
2018-10-30,-0.35739302813282425,-0.35739302813282425,1.0,0.0,-0.1565505104490359,0.10920268857642308,1.0,0.0,0.0,1.0
2018-10-31,-0.27765483068962604,-0.27765483068962604,1.0,0.0,-0.3733080514755746,0.07078838122335492,0.0,1.0,0.0,1.0
2018-11-01,-0.44292750010894993,-0.44292750010894993,1.0,0.0,-0.4673354953728973,0.36407724771753824,1.0,0.0,0.0,1.0
2018-11-02,-0.7744381659901378,-0.7744381659901378,1.0,0.0,-0.48963017853382607,0.8616646770634123,1.0,0.0,0.0,1.0
2018-11-05,-0.6595924967259202,-0.6595924967259202,1.0,0.0,-0.6007939743669147,0.8343614253595307,1.0,0.0,0.0,1.0
2018-11-06,-0.5570233912145921,-0.5570233912145921,1.0,0.0,-0.756004677828588,0.8717373694090748,0.0,1.0,0.0,1.0
2018-11-07,-0.6220875613985414,-0.6220875613985414,1.0,0.0,-0.8062216079114635,0.667586681747204,1.0,0.0,0.0,1.0
2018-11-08,-0.591428022026926,-0.591428022026926,1.0,0.0,-0.8235988756641317,0.6585192310018229,0.0,1.0,0.0,1.0
2018-11-09,-0.484830775835595,-0.484830775835595,1.0,0.0,-0.8574811700233705,0.6619929395793399,0.0,1.0,0.0,1.0
2018-11-12,0.23798726322640393,0.23798726322640393,1.0,0.0,-0.29421101297901986,0.6832943995930539,1.0,0.0,0.0,1.0
2018-11-13,0.719547756896843,0.719547756896843,1.0,0.0,-0.10666423595587468,0.7050935644307201,1.0,0.0,0.0,1.0
2018-11-14,0.8885767100168268,0.8885767100168268,1.0,0.0,-0.44948409939136247,0.7117873016094943,1.0,0.0,0.0,1.0
2018-11-15,0.600713888644195,0.600713888644195,1.0,0.0,-0.3874980136429762,0.704665194575372,0.0,1.0,0.0,1.0
2018-11-16,0.8080357580717128,0.8080357580717128,1.0,0.0,-0.387692665746185,0.6973479514416693,1.0,0.0,1.0,0.0
2018-11-19,0.45039665643221166,0.45039665643221166,1.0,0.0,-0.21617377762561144,0.5975260351585235,0.0,1.0,0.0,1.0
2018-11-20,0.4641396270351601,0.4641396270351601,1.0,0.0,-0.21093771963446317,0.5675753501112666,0.0,1.0,0.0,1.0
2018-11-21,0.19910944973498168,0.19910944973498168,1.0,0.0,0.0732274362889646,0.39084439660254877,0.0,1.0,0.0,1.0
2018-11-23,0.1482151018656859,0.1482151018656859,1.0,0.0,0.15167314633764978,0.40751431947829264,0.0,1.0,0.0,1.0
2018-11-26,0.23866431743135474,0.23866431743135474,0.0,1.0,0.1779365777204674,0.3685679640526305,1.0,0.0,1.0,0.0
2018-11-27,0.22281490670114762,0.22281490670114762,0.0,1.0,0.18446862894332997,0.1852957766349749,1.0,0.0,1.0,0.0
2018-11-28,-0.0006220912818585021,-0.0006220912818585021,0.0,1.0,0.20340520038221285,0.16458561172505373,1.0,0.0,1.0,0.0
2018-11-29,-0.09780783744403161,-0.09780783744403161,0.0,1.0,0.25010460887354363,0.12427322550495808,0.0,1.0,1.0,0.0
2018-11-30,-0.22239845856023863,-0.22239845856023863,0.0,1.0,0.25387197171047116,-0.03633326173563307,1.0,0.0,1.0,0.0
2018-12-03,-0.3754658777609957,-0.3754658777609957,0.0,1.0,0.23867484961553745,-0.9861821549497792,1.0,0.0,1.0,0.0
2018-12-04,-0.14367708310938232,-0.14367708310938232,0.0,1.0,0.27377643250898953,-0.8195844244153055,0.0,1.0,1.0,0.0
2018-12-06,-0.02077494337968377,-0.02077494337968377,0.0,1.0,0.31469658639272774,-0.8879041890443605,1.0,0.0,1.0,0.0
2018-12-07,0.309911133521866,0.309911133521866,0.0,1.0,0.32009494631580826,-0.7732608455264656,1.0,0.0,1.0,0.0
2018-12-10,-0.5456085560126537,-0.5456085560126537,0.0,1.0,0.701779722022464,-0.7359678054634563,0.0,1.0,1.0,0.0
2018-12-11,-0.5881974593397092,-0.5881974593397092,0.0,1.0,0.7300919165784812,-0.7444453500718746,0.0,1.0,1.0,0.0
2018-12-12,-0.3044543010996653,-0.3044543010996653,0.0,1.0,0.22033240965020154,-0.8343634711722918,1.0,0.0,1.0,0.0
2018-12-13,0.04822911675824523,0.04822911675824523,0.0,1.0,-0.23471003168088375,-0.7613157994231721,1.0,0.0,1.0,0.0
2018-12-14,0.20242128612495175,0.20242128612495175,0.0,1.0,-0.21845816202844923,-0.703090876631754,1.0,0.0,1.0,0.0
2018-12-17,0.6834126383825636,0.6834126383825636,0.0,1.0,-0.11842884639499815,-0.7040840993712217,1.0,0.0,1.0,0.0
2018-12-18,1.0,1.0,0.0,1.0,-0.1385270519236616,-0.6260786474146591,1.0,0.0,1.0,0.0
2018-12-19,1.0,1.0,0.0,1.0,-0.366390646236353,-0.49198318163785554,1.0,0.0,1.0,0.0
2018-12-20,1.0,1.0,0.0,1.0,-0.22765481343206587,-0.4060892013338329,1.0,0.0,1.0,0.0
2018-12-21,1.0,1.0,0.0,1.0,-0.34172098730236994,-0.37168449436813966,0.0,1.0,1.0,0.0
2018-12-24,1.0,1.0,0.0,1.0,-0.37954146213015827,-0.35251110544554654,1.0,0.0,1.0,0.0
2018-12-26,1.0,1.0,0.0,1.0,-0.3851669393646721,-0.20363445548016793,1.0,0.0,1.0,0.0
2018-12-27,1.0,1.0,0.0,1.0,-0.3797602603031979,-0.19361832569641477,1.0,0.0,1.0,0.0
2018-12-28,1.0,1.0,0.0,1.0,-0.04725113105203569,-0.27122672303805195,0.0,1.0,1.0,0.0
2018-12-31,0.2445574225018883,0.2445574225018883,0.0,1.0,1.0,-0.2606665066302674,0.0,1.0,1.0,0.0
2019-01-02,0.36777485815074057,0.36777485815074057,0.0,1.0,1.0,-0.2886206519640881,1.0,0.0,1.0,0.0
2019-01-03,0.4139728944847869,0.4139728944847869,0.0,1.0,1.0,-0.42211518786771984,0.0,1.0,1.0,0.0
2019-01-04,0.34108250419570846,0.34108250419570846,0.0,1.0,1.0,-0.3726270438543367,1.0,0.0,1.0,0.0
2019-01-07,-1.0,-1.0,1.0,0.0,1.0,-0.31013402322452405,0.0,1.0,0.0,1.0
2019-01-08,-1.0,-1.0,0.0,1.0,1.0,-0.19106819089256577,0.0,1.0,0.0,1.0
2019-01-09,-1.0,-1.0,0.0,1.0,1.0,-0.22389639016907747,1.0,0.0,0.0,1.0
2019-01-10,-1.0,-1.0,0.0,1.0,1.0,-0.24037136940506162,1.0,0.0,0.0,1.0
2019-01-11,-1.0,-1.0,0.0,1.0,1.0,-0.26992193579502377,0.0,1.0,0.0,1.0
2019-01-14,-1.0,-1.0,0.0,1.0,1.0,-0.22097246729814138,0.0,1.0,0.0,1.0
2019-01-15,-1.0,-1.0,0.0,1.0,1.0,-0.18089880590482763,1.0,0.0,0.0,1.0
2019-01-16,-1.0,-1.0,0.0,1.0,1.0,-0.1084157476718278,0.0,1.0,0.0,1.0
2019-01-17,-1.0,-1.0,0.0,1.0,0.9659901654355223,-0.15892237543377358,0.0,1.0,0.0,1.0
2019-01-18,-1.0,-1.0,0.0,1.0,0.9097259447398197,-0.25061596439410083,1.0,0.0,0.0,1.0
2019-01-22,-1.0,-1.0,0.0,1.0,0.8390731594649585,-0.2931550138371678,0.0,1.0,0.0,1.0
2019-01-23,-0.9657562688076375,-0.9657562688076375,0.0,1.0,0.8051337401020436,-0.3374125484740428,1.0,0.0,0.0,1.0
2019-01-24,-0.9343210645730301,-0.9343210645730301,0.0,1.0,0.7684086566848498,-0.3440794676857065,1.0,0.0,0.0,1.0
2019-01-25,-0.9346472363258571,-0.9346472363258571,0.0,1.0,0.7228409226814956,-0.5468980433881869,0.0,1.0,0.0,1.0
2019-01-28,-0.8358528995246564,-0.8358528995246564,0.0,1.0,0.7021476320229801,-0.4828656775566128,1.0,0.0,0.0,1.0
2019-01-29,-0.8040049073258246,-0.8040049073258246,0.0,1.0,0.6819589452377921,-0.4595368404173921,1.0,0.0,0.0,1.0
2019-01-30,-0.7953540842370249,-0.7953540842370249,0.0,1.0,0.6092957083219246,-0.43862598388448826,0.0,1.0,0.0,1.0
2019-01-31,-0.7759581295099379,-0.7759581295099379,0.0,1.0,0.5768406665403034,-0.3760796114609499,1.0,0.0,0.0,1.0
2019-02-01,-0.8299018657970771,-0.8299018657970771,0.0,1.0,0.5459380132590206,-0.08533076426151695,0.0,1.0,0.0,1.0
2019-02-04,-0.8566712688613476,-0.8566712688613476,0.0,1.0,0.5202904655649094,-0.1911385843301752,0.0,1.0,0.0,1.0
2019-02-05,-0.8261655093931267,-0.8261655093931267,0.0,1.0,-1.0,-0.28779448274217895,0.0,1.0,0.0,1.0
2019-02-06,-0.7442316043309596,-0.7442316043309596,0.0,1.0,-1.0,-0.5760773319918295,1.0,0.0,0.0,1.0
2019-02-07,-0.6713891780681337,-0.6713891780681337,0.0,1.0,-1.0,-0.3682239905996435,0.0,1.0,0.0,1.0
2019-02-08,-0.6105405419617419,-0.6105405419617419,0.0,1.0,-1.0,-0.37628619615583064,1.0,0.0,0.0,1.0
2019-02-11,-0.6124804937163446,-0.6124804937163446,0.0,1.0,-1.0,-0.32466346026761106,0.0,1.0,0.0,1.0
2019-02-12,-0.5980225740307102,-0.5980225740307102,0.0,1.0,-1.0,-0.2780963689913224,1.0,0.0,0.0,1.0
2019-02-13,-0.5830443383875484,-0.5830443383875484,0.0,1.0,-1.0,-0.5227230576492822,1.0,0.0,0.0,1.0
2019-02-14,-0.5706551072704518,-0.5706551072704518,1.0,0.0,-1.0,-0.7037060252458113,1.0,0.0,0.0,1.0
2019-02-15,-0.5646708019345924,-0.5646708019345924,1.0,0.0,-1.0,-0.6986071960473703,0.0,1.0,0.0,1.0
2019-02-19,-0.46383545059976494,-0.46383545059976494,1.0,0.0,-0.9301972089651034,-0.5391525595644845,1.0,0.0,0.0,1.0
2019-02-20,-0.4639223550709712,-0.4639223550709712,1.0,0.0,-0.8979403368909519,-0.605466805773597,0.0,1.0,0.0,1.0
2019-02-21,-0.4207627628581642,-0.4207627628581642,1.0,0.0,-0.8579153121491565,-0.5950147209508598,1.0,0.0,0.0,1.0
2019-02-22,-0.4607295826708706,-0.4607295826708706,1.0,0.0,-0.809923146998421,-0.6617736701390069,0.0,1.0,0.0,1.0
2019-02-25,-0.48030044387653004,-0.48030044387653004,1.0,0.0,-0.7797358577326771,-0.5421253880208655,1.0,0.0,0.0,1.0
2019-02-26,-0.4623807263156255,-0.4623807263156255,1.0,0.0,-0.7643993142383666,-0.543804782221039,1.0,0.0,0.0,1.0
2019-02-27,-0.40019519216867555,-0.40019519216867555,1.0,0.0,-0.7182903659373766,-0.44564805854855166,1.0,0.0,0.0,1.0
2019-02-28,-0.3178627920708082,-0.3178627920708082,1.0,0.0,-0.6753914343930273,-0.4187163159483337,1.0,0.0,0.0,1.0
2019-03-01,-0.31317959636308207,-0.31317959636308207,1.0,0.0,-0.6531450735092867,-0.3084684257982066,1.0,0.0,1.0,0.0
2019-03-04,-0.31183950659916887,-0.31183950659916887,1.0,0.0,-0.6640131586337288,-0.1463370630334084,0.0,1.0,1.0,0.0
2019-03-05,-0.34084589975448853,-0.34084589975448853,1.0,0.0,-0.6604204526337003,-0.04825137891677814,0.0,1.0,1.0,0.0
2019-03-06,-0.3651525931097003,-0.3651525931097003,1.0,0.0,-0.6291732234346047,-0.10442047047801208,0.0,1.0,0.0,1.0
2019-03-07,-0.37433060312536837,-0.37433060312536837,1.0,0.0,-0.6156639310512686,-0.04631943339403891,0.0,1.0,0.0,1.0
2019-03-08,-0.4117928044482828,-0.4117928044482828,1.0,0.0,-0.5804925974001496,-1.0,0.0,1.0,0.0,1.0
2019-03-11,-0.42381520930176003,-0.42381520930176003,1.0,0.0,-0.5699570774261256,-0.9791801141103678,1.0,0.0,0.0,1.0
2019-03-12,-0.4377237203848146,-0.4377237203848146,1.0,0.0,-0.5521597111835026,-0.996076913766887,0.0,1.0,0.0,1.0
2019-03-13,-0.4637316890946741,-0.4637316890946741,1.0,0.0,-0.5357348602221885,-0.7745262277360186,1.0,0.0,0.0,1.0
2019-03-14,-0.4725819802060549,-0.4725819802060549,1.0,0.0,-0.5197502350814753,-0.771047839303959,0.0,1.0,0.0,1.0
2019-03-15,-0.4689623293187515,-0.4689623293187515,1.0,0.0,-0.5039937678531952,-0.7092195452224392,0.0,1.0,0.0,1.0
2019-03-18,-0.4923380828290697,-0.4923380828290697,1.0,0.0,-0.48388746518443854,-0.5633250148118771,0.0,1.0,0.0,1.0
2019-03-19,-0.5904190801884187,-0.5904190801884187,1.0,0.0,-0.46599745045840735,-1.0,0.0,1.0,0.0,1.0
2019-03-20,-0.5139385893399246,-0.5139385893399246,1.0,0.0,-0.42549517842126744,-0.9154433143613608,1.0,0.0,1.0,0.0
2019-03-21,-0.5990354001041099,-0.5990354001041099,1.0,0.0,-0.4053899414503621,-0.7917826007408116,0.0,1.0,0.0,1.0
2019-03-22,-0.5577784098267123,-0.5577784098267123,1.0,0.0,-0.3959107955309667,-0.2200292385751892,0.0,1.0,0.0,1.0
2019-03-25,-0.8048795522991897,-0.8048795522991897,1.0,0.0,-0.2868878373867698,-0.25149738975612945,0.0,1.0,0.0,1.0
